frames,local,simple,no_epsilon_rnd,no_epsilon_z,normal
500.0,10.809218645095825,10.68363618850708,12.501999378204346,10.772310495376587,10.93781042098999
1000.0,13.511719465255737,13.237136602401733,15.586499691009521,13.050808906555176,13.590309619903564
1500.0,16.038718223571777,16.01513695716858,18.52899980545044,15.467810153961182,16.125808715820312
2000.0,18.647221088409424,18.609638929367065,21.996997594833374,18.046308755874634,18.598809957504272
2500.0,21.06271982192993,20.975136518478394,25.261000156402588,20.207309246063232,21.038309335708618
3000.0,23.397719144821167,23.23513650894165,28.412498950958252,22.326310873031616,23.342310905456543
3500.0,25.789719581604004,25.700639247894287,32.287997007369995,24.35830855369568,25.608811140060425
4000.0,28.313719034194946,28.024138689041138,35.432499170303345,26.374810457229614,27.95030975341797
4500.0,30.78821897506714,30.309637308120728,38.63449716567993,28.42630910873413,30.327308654785156
5000.0,33.3402202129364,32.600637674331665,41.36900067329407,30.486310958862305,32.804810523986816
5500.0,36.67221784591675,35.70213842391968,45.23399901390076,33.42330884933472,35.94780921936035
6000.0,38.84221792221069,37.95263862609863,48.07700061798096,35.617308378219604,38.2933087348938
6500.0,41.02971911430359,40.190638303756714,50.85849905014038,38.23031163215637,40.717808961868286
7000.0,43.221718311309814,42.423139572143555,53.658998012542725,40.85880899429321,43.10631036758423
7500.0,45.39171814918518,44.697638511657715,56.45150279998779,43.25531220436096,45.58431029319763
8000.0,47.56471800804138,46.94363856315613,59.2790002822876,45.73230957984924,47.884310245513916
8500.0,49.81171989440918,49.26863622665405,62.06899929046631,48.264310121536255,50.14130878448486
9000.0,51.99071788787842,51.50413632392883,64.72349858283997,50.67680883407593,52.44130825996399
9500.0,54.14771914482117,53.77013659477234,67.42750024795532,53.23930859565735,54.780808448791504
10000.0,56.304221868515015,56.018139362335205,70.10300087928772,55.94381237030029,57.11880898475647
10500.0,59.394718647003174,59.02563810348511,73.69449710845947,59.36080884933472,60.351810932159424
11000.0,61.62071919441223,61.26313662528992,76.47299861907959,61.752808570861816,62.80130863189697
11500.0,63.74721837043762,63.66463875770569,79.40449810028076,64.05080890655518,65.06330871582031
12000.0,65.91421794891357,66.01863622665405,82.24399900436401,66.31480884552002,67.39681243896484
12500.0,68.0687198638916,68.27563643455505,85.09500074386597,68.55831027030945,69.66080904006958
13000.0,70.16321754455566,70.50613856315613,87.81899905204773,70.76881074905396,71.91780877113342
13500.0,72.28021788597107,72.87763810157776,90.64549994468689,72.97230887413025,74.14030885696411
14000.0,74.43121886253357,75.13363718986511,93.31949877738953,75.10780882835388,76.48481011390686
14500.0,76.54621911048889,77.43913650512695,96.09100008010864,77.25280857086182,78.77330994606018
15000.0,78.66221857070923,79.66013860702515,98.9194986820221,79.35980868339539,81.02731037139893
15500.0,81.53371953964233,82.65063810348511,102.58950066566467,82.24931120872498,84.02231073379517
16000.0,83.6892192363739,84.88013744354248,105.21399998664856,84.33231043815613,86.32481002807617
16500.0,85.83971810340881,87.11063766479492,108.10899901390076,86.46631026268005,88.59780859947205
17000.0,87.9622175693512,89.32863759994507,111.74949908256531,88.54980874061584,90.93180823326111
17500.0,90.12471771240234,91.60363864898682,115.21349811553955,90.64632606506348,93.36380934715271
18000.0,92.25522017478943,93.83314919471741,118.66900086402893,92.74931001663208,95.60430836677551
