frames,local,simple,normal
500.0,0.5754453539848328,0.5880364775657654,0.5998478531837463
1000.0,0.7991387248039246,0.8835117220878601,0.821609616279602
1500.0,0.8727231621742249,0.8745104670524597,0.8959775567054749
2000.0,0.9,0.9,0.9
2500.0,0.8796849846839905,0.8524107336997986,0.9
3000.0,0.8714121580123901,0.6820032000541687,0.9
3500.0,0.6739742755889893,0.4570595622062683,0.8748800754547119
4000.0,0.6966051459312439,0.3421449661254883,0.9
4500.0,0.5095580816268921,0.2784532606601715,0.9
5000.0,0.2938476800918579,0.2405918389558792,0.9
5500.0,0.3149998188018799,0.2627287805080414,0.8451581001281738
6000.0,0.23093348741531372,0.2427336871623993,0.5958948731422424
6500.0,0.20993660390377045,0.28885284066200256,0.43303605914115906
7000.0,0.2751319706439972,0.4344292879104614,0.22572726011276245
7500.0,0.45196375250816345,0.5811824798583984,0.19933094084262848
8000.0,0.5515832901000977,0.6047710180282593,0.11414220184087753
8500.0,0.5975601673126221,0.7489591240882874,0.1280473917722702
9000.0,0.4957851767539978,0.6408729553222656,0.32389509677886963
9500.0,0.8447117805480957,0.9,0.39091968536376953
10000.0,0.8735302686691284,0.9,0.5760151147842407
10500.0,0.7530831694602966,0.8882433176040649,0.5470486283302307
11000.0,0.9,0.9,0.4146793484687805
11500.0,0.9,0.9,0.31109726428985596
12000.0,0.9,0.9,0.4628063142299652
12500.0,0.9,0.9,0.31469041109085083
13000.0,0.9,0.9,0.11520344763994217
13500.0,0.8176304697990417,0.5433297753334045,0.14480771124362946
14000.0,0.858306348323822,0.37646985054016113,0.19697321951389313
14500.0,0.9,0.20033155381679535,0.1
15000.0,0.9,0.1,0.10039182752370834
15500.0,0.9,0.11762209236621857,0.18572112917900085
16000.0,0.9,0.170617938041687,0.3569556772708893
16500.0,0.9,0.4753119647502899,0.4126170873641968
17000.0,0.9,0.9,0.16471415758132935
17500.0,0.9,0.9,0.20751409232616425
18000.0,0.9,0.9,0.3962796926498413
18500.0,0.9,0.9,0.6775743961334229
19000.0,0.9,0.9,0.7751955389976501
19500.0,0.8705179691314697,0.8027998208999634,0.8749079704284668
20000.0,0.4652599096298218,0.26193299889564514,0.816092848777771
20500.0,0.1,0.1,0.8664567470550537
21000.0,0.1,0.3601338565349579,0.9
21500.0,0.1,0.6108918190002441,0.8058350086212158
22000.0,0.1,0.6257365345954895,0.9
22500.0,0.1,0.9,0.9
23000.0,0.1,0.48142775893211365,0.8878613114356995
23500.0,0.1,0.2840866446495056,0.4477126896381378
24000.0,0.1,0.1315217763185501,0.10277828574180603
24500.0,0.1,0.1,0.1
25000.0,0.1,0.1,0.1
25500.0,0.1,0.1,0.1
26000.0,0.1,0.1,0.18529409170150757
26500.0,0.7837682366371155,0.1,0.9
27000.0,0.9,0.1,0.9
27500.0,0.9,0.19160230457782745,0.9
28000.0,0.9,0.1,0.9
28500.0,0.9,0.16992558538913727,0.9
29000.0,0.9,0.9,0.9
29500.0,0.9,0.9,0.9
30000.0,0.9,0.8470404148101807,0.1
30500.0,0.36394596099853516,0.729540228843689,0.1
31000.0,0.1,0.8656038641929626,0.1
31500.0,0.1,0.4661238491535187,0.1
32000.0,0.1,0.8952218294143677,0.1
32500.0,0.1,0.7817794680595398,0.1
33000.0,0.1,0.6133087873458862,0.1
33500.0,0.1,0.9,0.1
34000.0,0.1,0.9,0.1
34500.0,0.9,0.9,0.1
