frames,no_epsilon_z,no_epsilon_rnd,local,simple,normal
44500.0,0.06535793658501159,0.0011276484001427889,0.017098549869842827,NaN,0.029996195672235142
45000.0,0.03665275126695633,0.0008596706514557203,0.02139226923463866,0.035376545041799545,0.03603257238864899
45500.0,0.001142732915468514,NaN,0.01903571617003763,NaN,NaN
46000.0,NaN,NaN,0.03721017763018608,0.035887014120817184,0.038426123559474945
46500.0,NaN,NaN,0.020983595517463982,0.021702012899913824,0.028837809464312157
47000.0,0.00202388409525156,0.012244117067893967,0.012340252772749713,0.0007493761368095875,NaN
47500.0,0.033922991214785723,NaN,NaN,NaN,0.033200451132142914
48000.0,NaN,0.030130350962281227,0.02194118595216423,0.03367600217461586,0.08524947240948677
48500.0,0.0009926395723596215,NaN,0.001610893290489912,0.03567617014050484,0.055851396173238754
49000.0,0.045853256364353,NaN,NaN,0.002916622208431363,0.03123627603345085
49500.0,0.04780872487592407,NaN,0.03454302678195139,0.03539438451844035,NaN
50000.0,0.053031565117028855,NaN,0.013174028717912734,0.02471900510136038,0.024347822860969853
50500.0,NaN,0.04395026515703648,0.014873796491883695,0.02555559678003192,0.018697579973377287
51000.0,0.07095121592283249,0.024507234361954032,0.0012120959581807256,NaN,0.027222051372518763
51500.0,0.04910597383277491,NaN,NaN,0.10529783368110657,NaN
52000.0,0.03613002225756645,NaN,0.02174912506015971,0.015120649652089924,NaN
52500.0,0.04932136259352168,NaN,NaN,NaN,0.046301532468836136
53000.0,0.07440003007650375,NaN,0.001018850423861295,0.018298630938968725,0.018488527421141043
53500.0,0.04765248165931553,0.0007042961078695953,NaN,NaN,0.014498340999125503
54000.0,0.05950844039519628,NaN,0.027900312520796434,0.03895791247487068,0.03461515690287342
54500.0,0.03525162549755935,NaN,0.024127206474076957,0.03643137961626053,0.00034931916161440313
55000.0,NaN,0.0005903754499740899,0.029993516637478023,0.054168974256349936,0.00701937098056078
55500.0,0.03315223008394241,0.00256264116615057,0.04316619411110878,0.03729577539488673,NaN
56000.0,0.07020702694232266,NaN,NaN,0.024237609465166718,NaN
56500.0,0.0525033064186573,NaN,0.012180535355582833,0.037905432283878326,0.01853250904896413
57000.0,NaN,0.03879651799798012,NaN,NaN,0.035993003325226404
57500.0,0.06627944111824036,NaN,0.029432417824864388,0.058201213677724205,0.028897326382866594
58000.0,0.029388536483747885,0.023973749252036214,0.03544425033032894,0.0023879799991846085,NaN
58500.0,NaN,NaN,0.017873818444786593,0.029605607117991893,NaN
59000.0,0.0024167669471353292,0.012172148572669053,0.023506810151350994,0.05345603326956431,0.054244501516222954
59500.0,0.0024122362956404686,NaN,0.023649125224134575,NaN,0.03525333711877465
60000.0,0.020826141216093674,0.0003366309392731637,0.035588967303435005,0.0024854020739439875,0.03603452071547508
60500.0,NaN,0.011787790655424553,0.012705608271062374,NaN,NaN
61000.0,NaN,0.037047036457806826,0.02173502533696592,NaN,0.018002282551606186
61500.0,NaN,0.0178904757485725,0.0008021222311072052,0.036259417926582195,0.018833865120541304
62000.0,0.0008247597143054008,0.0008434037445113063,0.01754698922741227,0.014628288008680101,0.024696582258911803
62500.0,0.0351257972070016,NaN,0.033499713987112045,0.03569365836059054,0.03611325340461917
