frames,no_epsilon_z,no_epsilon_rnd,local,simple,normal
148500.0,10393,12160,6712,9125,8916.0
149000.0,10405,12214,6731,9136,8933.0
149500.0,10416,12254,6753,9158,8945.0
150000.0,10424,12308,6778,9171,8957.0
150500.0,10434,12357,6789,9187,8978.0
151000.0,10439,12389,6803,9202,9001.0
151500.0,10449,12435,6819,9216,9025.0
152000.0,10459,12473,6827,9229,9040.0
152500.0,10471,12514,6842,9241,9049.0
153000.0,10483,12579,6854,9263,9073.0
153500.0,10491,12622,6867,9277,9091.0
154000.0,10504,12670,6884,9298,9112.0
154500.0,10521,12704,6897,9317,9131.0
155000.0,10530,12750,6915,9334,9157.0
155500.0,10540,12790,6928,9361,9170.0
156000.0,10547,12832,6941,9370,9187.0
156500.0,10561,12887,6962,9387,9196.0
157000.0,10576,12924,6970,9404,9208.0
157500.0,10587,12962,6980,9423,9222.0
158000.0,10599,13015,6994,9451,9235.0
158500.0,10605,13070,7014,9473,9247.0
159000.0,10616,13129,7027,9495,9266.0
159500.0,10626,13167,7038,9511,9295.0
160000.0,10638,13203,7061,9525,9303.0
160500.0,10646,13260,7080,9551,9316.0
161000.0,10658,13284,7093,9577,9335.0
161500.0,10666,13304,7105,9601,9353.0
162000.0,10681,13334,7114,9621,9367.0
162500.0,10695,13387,7125,9632,9382.0
163000.0,10702,13418,7151,9654,9390.0
163500.0,10710,13467,7167,9672,9414.0
164000.0,10719,13508,7195,9691,9423.0
164500.0,10727,13550,7209,9705,9435.0
165000.0,10744,13588,7226,9721,9445.0
165500.0,10756,13606,7245,9738,9456.0
166000.0,10767,13634,7261,9748,9473.0
166500.0,10797,13658,7274,9757,9489.0
167000.0,10809,13683,7287,9770,9497.0
167500.0,10825,13735,7294,9785,9519.0
168000.0,10835,13772,7310,9794,9529.0
168500.0,10852,13819,7324,9809,9560.0
169000.0,10870,13874,7337,9821,9571.0
169500.0,10884,13915,7347,9832,9594.0
170000.0,10902,13947,7361,9841,9605.0
170500.0,10914,13992,7369,9856,9624.0
171000.0,10925,14035,7380,9877,9638.0
171500.0,10937,14081,7390,9897,9663.0
172000.0,10945,14123,7414,9923,9680.0
172500.0,10956,14167,7426,9941,9695.0
173000.0,10969,14195,7436,9964,9712.0
173500.0,10978,14226,7452,9997,9728.0
174000.0,10993,14261,7470,10019,9749.0
174500.0,11000,14288,7489,10030,9769.0
175000.0,11008,14323,7506,10050,9781.0
175500.0,11019,14367,7520,10065,9790.0
176000.0,11028,14412,7539,10092,9806.0
176500.0,11035,14452,7546,10113,9815.0
177000.0,11042,14486,7558,10130,9826.0
177500.0,11054,14526,7584,10170,9835.0
178000.0,11074,14568,7600,10191,9851.0
178500.0,11079,14603,7610,10216,9865.0
179000.0,11091,14648,7625,10229,9876.0
179500.0,11100,14707,7649,10255,9896.0
180000.0,11111,14741,7681,10285,9917.0
180500.0,11121,14788,7721,10307,9928.0
181000.0,11136,14815,7741,10317,9946.0
181500.0,11155,14844,7750,10343,9957.0
182000.0,11167,14874,7774,10364,9974.0
182500.0,11178,14917,7791,10378,9995.0
183000.0,11189,14965,7824,10394,10019.0
183500.0,11202,14996,7837,10410,10032.0
184000.0,11208,15029,7849,10424,10045.0
184500.0,11217,15063,7867,10439,10064.0
185000.0,11228,15095,7880,10461,10075.0
185500.0,11239,15116,7893,10472,10087.0
186000.0,11247,15146,7909,10484,10100.0
186500.0,11260,15174,7930,10497,10111.0
187000.0,11272,15204,7947,10514,10124.0
187500.0,11285,15225,7960,10533,10137.0
188000.0,11293,15271,7968,10545,10159.0
188500.0,11306,15314,7984,10561,10178.0
189000.0,11315,15340,7999,10577,10196.0
189500.0,11327,15375,8017,10593,10211.0
190000.0,11339,15407,8032,10600,10225.0
190500.0,11351,15426,8047,10616,10232.0
191000.0,11358,15456,8062,10628,10245.0
191500.0,11372,15475,8077,10638,10258.0
192000.0,11380,15502,8085,10649,10274.0
192500.0,11391,15529,8095,10664,10292.0
193000.0,11403,15554,8112,10680,10301.0
193500.0,11415,15572,8124,10695,10317.0
194000.0,11421,15590,8141,10713,10330.0
194500.0,11426,15609,8159,10730,10345.0
195000.0,11439,15622,8176,10741,10362.0
195500.0,11447,15637,8190,10754,10389.0
196000.0,11458,15654,8196,10767,10402.0
196500.0,11470,15666,8219,10777,10419.0
197000.0,11479,15693,8244,10790,10428.0
197500.0,11487,15706,8289,10805,10440.0
198000.0,11493,15722,8299,10816,10461.0
198500.0,11503,15739,8313,10835,10487.0
199000.0,11517,15756,8338,10844,10522.0
199500.0,11524,15773,8358,10863,10545.0
200000.0,11533,15788,8366,10883,10559.0
200500.0,11543,15808,8386,10898,10580.0
201000.0,11565,15828,8398,10918,10620.0
201500.0,11586,15844,8416,10927,10635.0
202000.0,11597,15866,8439,10947,10659.0
202500.0,11609,15885,8466,10960,10675.0
203000.0,11631,15915,8488,10970,10696.0
203500.0,11643,15925,8505,10981,10715.0
204000.0,11652,15947,8515,10995,10743.0
204500.0,11674,15959,8532,11012,10761.0
205000.0,11693,15974,8555,11027,10782.0
205500.0,11706,15986,8573,11048,10800.0
206000.0,11718,16002,8590,11056,10826.0
206500.0,11733,16015,8601,11068,10839.0
207000.0,11749,16037,8614,11080,10859.0
