frames,no_epsilon_z,no_epsilon_rnd,local,simple,normal
55000.0,1705141171.2457988,1704976691.3445663,1704898987.790984,1704644135.9269621,1704585914.966933
55500.0,1705141177.7157993,1704976699.1260672,1704898996.7169843,1704644143.014459,1704585921.983897
56000.0,1705141183.085299,1704976706.495066,1704899004.1429842,1704644149.0324593,1704585927.8563988
56500.0,1705141188.702799,1704976713.340066,1704899011.2974837,1704644155.0414588,1704585933.7038991
57000.0,1705141194.1093,1704976720.199069,1704899018.7599833,1704644160.9059608,1704585939.750397
57500.0,1705141199.5573018,1704976726.6115658,1704899025.5664842,1704644167.4944608,1704585945.517397
58000.0,1705141204.9628015,1704976733.097568,1704899032.5874848,1704644173.7494612,1704585951.3078969
58500.0,1705141210.3932989,1704976739.6960661,1704899039.7064843,1704644180.614463,1704585957.3323994
59000.0,1705141215.8508003,1704976746.4070666,1704899046.5804853,1704644186.7934604,1704585963.3128994
59500.0,1705141221.2457986,1704976753.2015684,1704899053.5409834,1704644193.0594618,1704585969.1173992
60000.0,1705141226.661301,1704976759.9500682,1704899060.7784846,1704644199.8019607,1704585975.2963982
60500.0,1705141233.0833013,1704976768.258566,1704899069.3569846,1704644207.2129612,1704585982.7469003
61000.0,1705141238.556799,1704976774.6750677,1704899076.362483,1704644213.3484626,1704585988.7618992
61500.0,1705141243.980799,1704976781.07907,1704899083.8584857,1704644219.7609591,1704585995.155399
62000.0,1705141249.3697991,1704976787.341567,1704899090.875986,1704644226.1279593,1704586001.199898
62500.0,1705141255.0087993,1704976793.824569,1704899098.054485,1704644232.4949596,1704586007.1728973
63000.0,1705141260.452799,1704976800.222566,1704899105.0404825,1704644238.7899592,1704586012.9798982
63500.0,1705141265.8862994,1704976806.9780672,1704899112.261983,1704644244.8889606,1704586018.818897
64000.0,1705141271.2958014,1704976813.0180662,1704899119.1534858,1704644250.84046,1704586024.7033987
64500.0,1705141276.684299,1704976819.2510662,1704899126.2889836,1704644256.8324594,1704586030.5318968
65000.0,1705141282.079299,1704976825.322066,1704899133.6924822,1704644262.786962,1704586036.5098972
65500.0,1705141288.4843009,1704976832.228066,1704899142.4834838,1704644270.2559612,1704586043.6928995
66000.0,1705141293.8697991,1704976838.2655687,1704899149.330984,1704644277.1719623,1704586050.001399
66500.0,1705141299.339799,1704976843.8235664,1704899157.496484,1704644283.5719593,1704586055.915897
67000.0,1705141304.762799,1704976849.4900658,1704899165.6269853,1704644290.747462,1704586062.0718997
67500.0,1705141310.1227992,1704976854.998066,1704899173.046485,1704644297.5929592,1704586068.1223996
68000.0,1705141315.5917997,1704976860.5705664,1704899180.2354834,1704644303.8814616,1704586074.258899
68500.0,1705141321.1528008,1704976866.0925684,1704899187.4710352,1704644309.8784614,1704586080.1773968
69000.0,1705141326.5687993,1704976871.764066,1704899195.0384843,1704644315.891962,1704586085.8983982
69500.0,1705141332.0223012,1704976877.331566,1704899201.9349825,1704644322.6389606,1704586091.6708977
70000.0,1705141337.4302988,1704976882.973566,1704899208.8289845,1704644328.8789616,1704586097.698397
70500.0,1705141343.7422993,1704976890.208066,1704899217.3679855,1704644336.3049593,1704586104.729397
71000.0,1705141349.1438005,1704976895.7645676,1704899225.027983,1704644342.5574605,1704586110.6853998
71500.0,1705141354.565799,1704976901.2935658,1704899232.6599839,1704644349.0094593,1704586116.3893993
