frames,no_epsilon_z,no_epsilon_rnd,local,simple,normal
500.0,13.951706886291504,14.014319658279419,14.447429656982422,14.532846927642822,14.117398738861084
1000.0,20.488704442977905,20.547817945480347,20.99348759651184,21.043846130371094,21.039900541305542
1500.0,26.08170485496521,26.614317417144775,27.58843159675598,27.399845123291016,27.14539885520935
2000.0,31.575203895568848,32.704819679260254,34.40893077850342,33.74784541130066,33.08940005302429
2500.0,37.04570436477661,38.54381990432739,41.36092948913574,39.92884659767151,39.14640188217163
3000.0,42.4822039604187,44.4033203125,48.84792923927307,46.081345558166504,45.16840147972107
3500.0,48.18120455741882,50.169817209243774,57.93793034553528,52.25734782218933,51.157902240753174
4000.0,53.65870404243469,56.40281915664673,66.48493003845215,58.393845558166504,57.0893988609314
4500.0,59.14670395851135,62.39531683921814,73.63543033599854,64.49184799194336,63.035900831222534
5000.0,64.7532069683075,68.49631834030151,80.6424310207367,70.66184496879578,69.45139980316162
5500.0,71.40170431137085,75.4323194026947,88.91142892837524,77.94384694099426,77.23740100860596
6000.0,77.01720714569092,81.14731764793396,96.50593090057373,84.05384707450867,83.94740056991577
6500.0,82.57320594787598,86.89282011985779,103.7949287891388,90.67984533309937,90.30939865112305
7000.0,88.10870385169983,92.62381720542908,110.43642926216125,97.1003475189209,96.58990120887756
7500.0,93.75120615959167,98.15831685066223,118.02092981338501,103.43384838104248,102.82089924812317
8000.0,99.34820556640625,103.77281785011292,124.88043093681335,109.95734739303589,108.96440124511719
8500.0,104.94870448112488,109.5393168926239,131.7374303340912,116.46984791755676,114.95389890670776
9000.0,110.6362075805664,115.19731760025024,138.8354299068451,122.80334544181824,120.94039869308472
9500.0,116.30120635032654,120.76881694793701,146.08042860031128,128.92584609985352,126.81939888000488
10000.0,121.87670540809631,126.40831732749939,152.69692969322205,135.19434809684753,132.77240085601807
10500.0,128.3292052745819,133.29681706428528,162.12543153762817,142.67984795570374,139.95440077781677
11000.0,133.84120392799377,139.0738172531128,169.270929813385,148.64784622192383,145.8528995513916
11500.0,139.34620428085327,144.69431853294373,176.31943035125732,154.77184510231018,151.93540120124817
12000.0,144.88370394706726,150.98531770706177,182.97942852973938,161.0493471622467,157.890398979187
12500.0,150.71270442008972,157.0113170146942,189.0284299850464,167.01384496688843,163.78639912605286
13000.0,156.39020609855652,162.68481922149658,195.00742888450623,173.27934765815735,169.74689960479736
13500.0,161.9097044467926,168.28481769561768,200.94793033599854,179.359845161438,175.94739890098572
14000.0,167.4112048149109,173.83631801605225,207.0344307422638,185.48084616661072,181.77339935302734
14500.0,172.90070581436157,179.62431955337524,213.15492844581604,191.61184573173523,187.80790185928345
15000.0,178.52470469474792,185.52882051467896,219.12542867660522,197.7003471851349,193.621399641037
15500.0,185.18520617485046,192.68031883239746,225.9439287185669,204.87584710121155,200.57840180397034
16000.0,190.66920399665833,198.57781863212585,231.9429304599762,210.87034702301025,206.61239910125732
16500.0,196.1317048072815,204.39481806755066,238.06642866134644,216.98684549331665,212.62639999389648
17000.0,201.67420411109924,210.50831699371338,244.37092924118042,223.12884497642517,218.4568989276886
17500.0,207.1977047920227,216.57431721687317,251.52442860603333,229.33984684944153,224.1963987350464
18000.0,212.72220635414124,222.49081707000732,258.8444309234619,235.54434633255005,229.89599204063416
18500.0,218.22820496559143,228.05831742286682,267.84993028640747,241.5088450908661,236.37490129470825
19000.0,223.7157061100006,234.38981866836548,274.43893027305603,247.57884740829468,243.30339908599854
19500.0,229.17170429229736,240.6898171901703,280.7559313774109,253.59834837913513,249.73289966583252
20000.0,234.64120411872864,246.81831908226013,287.9314308166504,259.56584548950195,255.91339945793152
20500.0,241.2357041835785,254.30681705474854,295.8484287261963,266.87984561920166,262.9614007472992
21000.0,246.85870718955994,260.25781869888306,302.3219313621521,272.7598457336426,268.8409011363983
21500.0,252.25870537757874,266.30881690979004,308.76193046569824,278.8523452281952,275.2204020023346
22000.0,257.7317042350769,272.2252116203308,315.48892879486084,284.8033456802368,281.65990138053894
22500.0,263.13070607185364,278.26581931114197,322.23498916625977,291.3398470878601,287.5978989601135
23000.0,268.5827043056488,284.45931792259216,328.47792863845825,297.2843475341797,293.34739899635315
23500.0,274.0687041282654,290.30931782722473,334.8269302845001,303.20634746551514,299.17240047454834
24000.0,279.506206035614,296.00981974601746,341.17493057250977,309.2893478870392,305.57339906692505
24500.0,284.93670678138733,302.1323173046112,347.49343037605286,315.20434737205505,311.2859013080597
25000.0,290.369704246521,308.0098171234131,353.9879286289215,321.149347782135,316.95239901542664
25500.0,296.84770607948303,314.9993200302124,361.8704299926758,328.223845243454,323.8058989048004
26000.0,302.2232048511505,321.0943169593811,368.5589292049408,334.226847410202,329.4523994922638
26500.0,307.61970591545105,327.0598175525665,375.31442880630493,340.1648464202881,335.13789916038513
27000.0,313.1957039833069,332.92631912231445,381.99643564224243,346.0183470249176,340.80639934539795
27500.0,318.66370391845703,338.8623197078705,388.89943051338196,352.1368451118469,346.47789883613586
28000.0,324.1312048435211,344.9178192615509,395.30292868614197,358.2363471984863,352.2979016304016
28500.0,329.5802059173584,351.2158172130585,401.79942893981934,364.1333463191986,358.07189869880676
29000.0,334.958703994751,357.1653182506561,409.28943037986755,370.1583456993103,364.0179018974304
29500.0,340.3562042713165,363.0498170852661,416.7714581489563,376.14684653282166,370.0069000720978
30000.0,345.77370381355286,369.0298185348511,424.2724313735962,382.1358470916748,375.9389009475708
30500.0,352.2747046947479,375.80831694602966,432.6999297142029,389.1493468284607,382.92889952659607
31000.0,357.68770456314087,381.452819108963,439.56393027305603,395.1848454475403,388.82690143585205
31500.0,363.106205701828,387.11431908607483,446.8489294052124,401.189847946167,395.04389929771423
32000.0,368.51420402526855,393.3008179664612,455.1724302768707,407.3398451805115,401.24690222740173
32500.0,374.00020718574524,401.85981822013855,462.67893075942993,413.44734740257263,407.76190066337585
33000.0,379.67920684814453,407.4448170661926,470.0974292755127,419.5323474407196,414.2539014816284
33500.0,385.13870429992676,413.06731724739075,477.46042943000793,425.8393454551697,420.33739972114563
34000.0,390.62779116630554,419.2513198852539,485.0004315376282,431.81484746932983,426.33039951324463
34500.0,396.0362045764923,425.3308186531067,492.25292921066284,437.7758448123932,432.1239011287689
35000.0,401.4777057170868,431.0773169994354,499.375431060791,443.7878451347351,438.082400560379
35500.0,407.9397041797638,437.94881868362427,508.54293155670166,450.84234833717346,445.04239892959595
36000.0,413.3237040042877,443.85131788253784,516.1869299411774,456.7503454685211,450.99440121650696
36500.0,418.684207201004,449.9058201313019,523.9969301223755,462.73034620285034,456.90890097618103
37000.0,424.1027047634125,455.68281745910645,531.2824287414551,468.735347032547,462.97589898109436
37500.0,429.5067059993744,461.427316904068,538.563930273056,474.77084517478943,469.0898988246918
38000.0,434.9157040119171,467.1723186969757,546.1614305973053,480.7433452606201,475.21389985084534
38500.0,440.43870425224304,472.8213176727295,553.8434307575226,486.75634503364563,481.23090147972107
39000.0,446.0087058544159,478.6103205680847,561.3644313812256,492.88084506988525,487.2184011936188
39500.0,451.4317042827606,484.62481784820557,569.0909297466278,498.93584513664246,492.91640043258667
40000.0,456.8257052898407,490.33431696891785,576.5144288539886,504.86984491348267,498.7433989048004
40500.0,463.0932056903839,497.24181866645813,585.8164310455322,511.89784502983093,505.73739886283875
41000.0,468.5002040863037,502.9543197154999,593.6894302368164,518.0933465957642,511.4169006347656
41500.0,474.0567045211792,509.2758183479309,600.6124300956726,523.9133477210999,517.4459009170532
42000.0,479.4597067832947,515.268319606781,607.664430141449,529.903847694397,523.9469013214111
42500.0,484.90370631217957,521.1313180923462,614.7824301719666,535.8363456726074,530.1429014205933
43000.0,490.30570459365845,527.2503199577332,621.6599311828613,541.8033475875854,536.1454002857208
43500.0,495.69420528411865,533.150318145752,628.9119305610657,547.7803461551666,541.9024014472961
44000.0,501.1142044067383,539.7193193435669,636.0459303855896,554.4388456344604,548.1788990497589
44500.0,506.6987040042877,546.5853192806244,643.415431022644,560.8343455791473,554.4668991565704
45000.0,512.1952052116394,552.985844373703,651.6479299068451,566.7108454704285,560.2194013595581
45500.0,518.7132039070129,560.5023181438446,660.8114306926727,573.7393484115601,567.1404008865356
46000.0,524.1172058582306,566.9368171691895,668.1794302463531,579.6133460998535,572.9063997268677
46500.0,529.5297060012817,573.3213169574738,675.3154301643372,585.5668468475342,578.6673991680145
47000.0,534.908205986023,579.6228196620941,682.3019309043884,591.7543470859528,584.4968988895416
47500.0,540.335205078125,585.855818271637,689.1704304218292,597.6083452701569,590.282900094986
48000.0,545.7402045726776,592.1538171768188,696.1634294986725,603.4548454284668,596.1289021968842
48500.0,551.1277055740356,598.5463180541992,703.4079308509827,609.4418475627899,602.0079002380371
49000.0,556.5202043056488,604.7198202610016,710.6259303092957,615.288845539093,607.6808989048004
49500.0,561.9207043647766,611.1518232822418,719.1204295158386,621.5613467693329,613.3328993320465
50000.0,567.3507053852081,617.5073206424713,725.9849305152893,627.4398467540741,619.121898651123
50500.0,573.9792063236237,624.9513192176819,735.1614303588867,634.5263476371765,626.3193988800049
51000.0,579.4247043132782,631.337320804596,742.4409303665161,640.4268474578857,632.3293991088867
51500.0,584.8072040081024,637.6043171882629,749.6454319953918,646.3853483200073,638.3379004001617
52000.0,590.1487040519714,643.959317445755,756.7054736614227,652.4628472328186,644.0728993415833
52500.0,595.6162054538727,650.238822221756,763.5779285430908,658.5798456668854,649.9799010753632
53000.0,601.0667045116425,656.4708189964294,771.0879287719727,664.7738449573517,656.1583988666534
53500.0,606.5477061271667,662.893316745758,779.5389316082001,670.6328468322754,661.9828987121582
54000.0,611.9332067966461,669.2203171253204,786.6039316654205,676.9248485565186,668.0174012184143
54500.0,617.387204170227,675.5908191204071,794.1404292583466,683.3138477802277,674.0364007949829
55000.0,622.7952039241791,682.1108174324036,801.828929901123,689.7358481884003,679.7219350337982
55500.0,629.2652044296265,689.8923182487488,810.7549302577972,696.8233449459076,686.7388989925385
56000.0,634.6347041130066,697.2613170146942,818.1809301376343,702.8413453102112,692.6114008426666
56500.0,640.2522041797638,704.1063170433044,825.3354296684265,708.8503448963165,698.4589011669159
57000.0,645.658704996109,710.965320110321,832.7979292869568,714.7148468494415,704.5053989887238
57500.0,651.1067068576813,717.3778169155121,839.6044301986694,721.3033468723297,710.2723989486694
58000.0,656.5122065544128,723.8638191223145,846.6254308223724,727.5583472251892,716.0628988742828
58500.0,661.942703962326,730.4623172283173,853.7444303035736,734.4233491420746,722.0874013900757
59000.0,667.400205373764,737.1733176708221,860.6184313297272,740.6023464202881,728.0679013729095
59500.0,672.7952036857605,743.9678194522858,867.5789294242859,746.8683478832245,733.8724012374878
60000.0,678.2107059955597,750.7163193225861,874.8164305686951,753.6108467578888,740.0514001846313
60500.0,684.6327064037323,759.0248169898987,883.39493060112,761.0218472480774,747.5019023418427
61000.0,690.106204032898,765.4413187503815,890.4004290103912,767.1573486328125,753.5169012546539
61500.0,695.5302040576935,771.8453211784363,897.896431684494,773.569845199585,759.9104011058807
