frames,local,simple,no_epsilon_rnd,no_epsilon_z,normal
500.0,0.3879638910293579,0.43219849467277527,0.6593158841133118,0.679527997970581,0.412426233291626
1000.0,0.31269773840904236,0.306369811296463,0.11497079581022263,0.10000000149011612,0.25139591097831726
1500.0,0.19612254202365875,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.12559907138347626
2000.0,0.10000000149011612,,0.10000000149011612,0.10000000149011612,0.10000000149011612
2500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.8999999761581421
3000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
3500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.1671181172132492
4000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
4500.0,0.8569533228874207,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
5000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
5500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
6000.0,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
6500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
7000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
7500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
8000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
8500.0,,0.8999999761581421,0.10000000149011612,0.10000000149011612,0.10000000149011612
9000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
9500.0,0.8999999761581421,0.10000000149011612,0.8999999761581421,0.10000000149011612,0.10000000149011612
10000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
10500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
11000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
11500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
12000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
12500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
13000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,,0.10000000149011612
13500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
14000.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
14500.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.8999999761581421
