frames,local,simple,normal
107000.0,0.9,0.9,0.9
107500.0,0.9,0.9,0.9
108000.0,0.9,0.9,0.9
108500.0,0.9,0.9,0.9
109000.0,0.9,0.9,0.9
109500.0,0.9,0.9,0.9
110000.0,0.9,0.9,0.9
110500.0,0.9,0.9,0.9
111000.0,0.9,0.9,0.9
111500.0,0.9,0.9,0.9
112000.0,0.9,0.9,0.9
112500.0,0.9,0.9,0.9
113000.0,0.9,0.9,0.9
113500.0,0.9,0.9,0.9
114000.0,0.9,0.9,0.9
114500.0,0.9,0.9,0.9
115000.0,0.9,0.9,0.9
115500.0,0.9,0.9,0.9
116000.0,0.9,0.9,0.9
116500.0,0.9,0.9,0.9
117000.0,0.9,0.9,0.9
117500.0,0.9,0.9,0.9
118000.0,0.9,0.9,0.9
118500.0,0.9,0.9,0.9
119000.0,0.9,0.9,0.9
119500.0,0.9,0.9,0.9
120000.0,0.9,0.9,0.9
120500.0,0.9,0.9,0.9
121000.0,0.9,0.9,0.9
121500.0,0.9,0.9,0.9
122000.0,0.9,0.9,0.9
122500.0,0.9,0.9,0.9
123000.0,0.9,0.9,0.9
123500.0,0.9,0.9,0.9
124000.0,0.9,0.9,0.9
124500.0,0.9,0.9,0.9
125000.0,0.9,0.9,0.9
125500.0,0.9,0.9,0.9
126000.0,0.9,0.9,0.9
126500.0,0.9,0.9,0.9
127000.0,0.9,0.9,0.9
127500.0,0.9,0.9,0.9
128000.0,0.9,0.9,0.9
128500.0,0.9,0.9,0.9
129000.0,0.9,0.9,0.9
129500.0,0.9,0.9,0.9
130000.0,0.9,0.9,0.9
130500.0,0.9,0.9,0.9
131000.0,0.9,0.9,0.9
131500.0,0.9,0.9,0.9
132000.0,0.9,0.9,0.9
132500.0,0.9,0.9,0.9
133000.0,0.9,0.9,0.9
133500.0,0.9,0.9,0.9
134000.0,0.9,0.9,0.9
134500.0,0.9,0.9,0.9
135000.0,0.9,0.9,0.9
135500.0,0.9,0.9,0.9
136000.0,0.9,0.9,0.9
136500.0,0.9,0.9,0.9
137000.0,0.9,0.9,0.9
137500.0,0.9,0.9,0.9
138000.0,0.9,0.9,0.9
138500.0,0.9,0.9,0.9
139000.0,0.9,0.9,0.9
139500.0,0.9,0.9,0.9
140000.0,0.9,0.9,0.9
140500.0,0.9,0.9,0.9
141000.0,0.9,0.9,0.9
141500.0,0.9,0.9,0.9
142000.0,0.9,0.9,0.9
142500.0,0.9,0.9,0.9
143000.0,0.9,0.9,0.9
143500.0,0.9,0.9,0.9
144000.0,0.9,0.9,0.9
144500.0,0.9,0.9,0.9
145000.0,0.9,0.9,0.9
145500.0,0.9,0.9,0.9
146000.0,0.9,0.9,0.9
146500.0,0.9,0.9,0.9
147000.0,0.9,0.9,0.9
147500.0,0.9,0.9,0.9
148000.0,0.9,0.9,0.9
148500.0,0.9,0.9,0.9
149000.0,0.9,0.9,0.9
149500.0,0.9,0.9,0.9
150000.0,0.9,0.9,0.9
150500.0,0.9,0.9,0.9
151000.0,0.9,0.9,0.9
151500.0,0.9,0.9,0.9
152000.0,0.9,0.9,0.9
152500.0,0.9,0.9,0.9
153000.0,0.9,0.9,0.9
153500.0,0.9,0.9,0.9
154000.0,0.9,0.9,0.9
154500.0,0.9,0.9,0.9
155000.0,0.9,0.9,0.9
155500.0,0.9,0.9,0.9
156000.0,0.9,0.9,0.9
156500.0,0.9,0.9,0.9
157000.0,0.9,0.9,0.9
157500.0,0.9,0.9,0.9
158000.0,0.9,0.9,0.9
158500.0,0.9,0.9,0.9
159000.0,0.9,0.9,0.9
159500.0,0.9,0.9,0.9
160000.0,0.9,0.9,0.9
160500.0,0.9,0.9,0.9
161000.0,0.9,0.9,0.9
161500.0,0.9,0.9,0.9
162000.0,0.9,0.9,0.9
162500.0,0.9,0.9,0.9
163000.0,0.9,0.9,0.9
163500.0,0.9,0.9,0.9
164000.0,0.9,0.9,0.9
164500.0,0.9,0.9,0.9
165000.0,0.9,0.9,0.9
165500.0,0.9,0.9,0.9
166000.0,0.9,0.9,0.9
166500.0,0.9,0.9,0.9
167000.0,0.9,0.9,0.9
167500.0,0.9,0.9,0.9
168000.0,0.9,0.9,0.9
168500.0,0.9,0.9,0.9
169000.0,0.9,0.9,0.9
169500.0,0.9,0.9,0.9
170000.0,0.9,0.9,0.9
170500.0,0.9,0.9,0.9
171000.0,0.9,0.9,0.9
171500.0,0.9,0.9,0.9
172000.0,0.9,0.9,0.9
172500.0,0.9,0.9,0.9
173000.0,0.9,0.9,0.9
173500.0,0.9,0.9,0.9
174000.0,0.9,0.9,0.9
174500.0,0.9,0.9,0.9
175000.0,0.9,0.9,0.9
175500.0,0.9,0.9,0.9
176000.0,0.9,0.9,0.9
176500.0,0.9,0.9,0.9
177000.0,0.9,0.9,0.9
177500.0,0.9,0.9,0.9
178000.0,0.9,0.9,0.9
178500.0,0.9,0.9,0.9
179000.0,0.9,0.9,0.9
179500.0,0.9,0.9,0.9
180000.0,0.9,0.9,0.9
180500.0,0.9,0.9,0.9
181000.0,0.9,0.9,0.9
181500.0,0.9,0.9,0.9
182000.0,0.9,0.9,0.9
182500.0,0.9,0.9,0.9
183000.0,0.9,0.9,0.9
183500.0,0.9,0.9,0.9
184000.0,0.9,0.9,0.9
184500.0,0.9,0.9,0.9
185000.0,0.9,0.9,0.9
185500.0,0.9,0.9,0.9
186000.0,0.9,0.9,0.9
186500.0,0.9,0.9,0.9
187000.0,0.9,0.9,0.9
187500.0,0.9,0.9,0.9
188000.0,0.9,0.9,0.9
188500.0,0.9,0.9,0.9
189000.0,0.9,0.9,0.9
189500.0,0.9,0.9,0.9
190000.0,0.9,0.9,0.9
190500.0,0.9,0.9,0.9
191000.0,0.9,0.9,0.9
191500.0,0.9,0.9,0.9
192000.0,0.9,0.9,0.9
192500.0,0.9,0.9,0.9
193000.0,0.9,0.9,0.9
193500.0,0.9,0.9,0.9
194000.0,0.9,0.9,0.9
194500.0,0.9,0.9,0.9
195000.0,0.9,0.9,0.9
195500.0,0.9,0.9,0.9
196000.0,0.9,0.9,0.9
196500.0,0.9,0.9,0.9
197000.0,0.9,0.9,0.9
197500.0,0.9,0.9,0.9
198000.0,0.9,0.9,0.9
198500.0,0.9,0.9,0.9
199000.0,0.9,0.9,0.9
199500.0,0.9,0.9,0.9
200000.0,0.9,0.9,0.9
200500.0,0.9,0.9,0.9
201000.0,0.9,0.9,0.9
201500.0,0.9,0.9,0.9
202000.0,0.9,0.9,0.9
202500.0,0.9,0.9,0.9
203000.0,0.9,0.9,0.9
203500.0,0.9,0.9,0.9
204000.0,0.9,0.9,0.9
204500.0,0.9,0.9,0.9
205000.0,0.9,0.9,0.9
205500.0,0.9,0.9,0.9
206000.0,0.9,0.9,0.9
206500.0,0.9,0.9,0.9
207000.0,0.9,0.9,0.9
