frames,local,simple,normal
53500.0,0.1,0.1,0.1
54000.0,0.1,0.1,0.1
54500.0,0.1,0.1,0.1
55000.0,0.1,0.1,0.1
55500.0,0.1,0.1,0.1
56000.0,0.1,0.1,0.1
56500.0,0.1,0.1,0.1
57000.0,0.1,0.1,0.1
57500.0,0.1,0.1,0.1
58000.0,0.1,0.1,0.1
58500.0,0.1,0.1,0.1
59000.0,0.1,0.1,0.1
59500.0,0.1,0.1,0.1
60000.0,0.1,0.1,0.1
60500.0,0.1,0.1,0.1
61000.0,0.1,0.1,0.1
61500.0,0.1,0.1,0.1
62000.0,0.1,0.1,0.1
62500.0,0.1,0.1,0.1
63000.0,0.1,0.1,0.1
63500.0,0.1,0.1,0.1
64000.0,0.1,0.1,0.1
64500.0,0.1,0.1,0.1
65000.0,0.1,0.1,0.1
65500.0,0.1,0.1,0.1
66000.0,0.1,0.1,0.1
66500.0,0.1,0.1,0.1
67000.0,0.1,0.1,0.1
67500.0,0.1,0.1,0.1
68000.0,0.1,0.1,0.1
68500.0,0.1,0.1,0.1
69000.0,0.1,0.1,0.1
69500.0,0.1,0.1,0.1
70000.0,0.1,0.1,0.1
70500.0,0.1,0.1,0.1
71000.0,0.1,0.1,0.1
71500.0,0.1,0.1,0.1
72000.0,0.1,0.1,0.1
72500.0,0.1,0.1,0.1
73000.0,0.1,0.1,0.1
73500.0,0.1,0.1,0.1
74000.0,0.1,0.1,0.1
74500.0,0.1,0.1,0.1
75000.0,0.1,0.1,0.1
75500.0,0.1,0.1,0.1
76000.0,0.1,0.1,0.1
76500.0,0.1,0.1,0.1
77000.0,0.1,0.1,0.1
77500.0,0.1,0.1,0.1
78000.0,0.1,0.1,0.1
78500.0,0.1,0.1,0.1
79000.0,0.1,0.1,0.1
79500.0,0.1,0.1,0.1
80000.0,0.1,0.1,0.1
80500.0,0.1,0.1,0.1
81000.0,0.1,0.1,0.1
81500.0,0.1,0.1,0.1
82000.0,0.1,0.1,0.1
82500.0,0.1,0.1,0.1
83000.0,0.1,0.1,0.1
83500.0,0.1,0.1,0.1
84000.0,0.1,0.1,0.1
84500.0,0.1,0.1,0.1
85000.0,0.1,0.1,0.1
85500.0,0.1,0.1,0.1
86000.0,0.1,0.1,0.1
86500.0,0.1,0.1,0.1
87000.0,0.1,0.1,0.1
87500.0,0.1,0.1,0.1
88000.0,0.1,0.1,0.1
88500.0,0.1,0.1,0.1
89000.0,0.1,0.1,0.1
89500.0,0.1,0.1,0.1
90000.0,0.1,0.1,0.1
90500.0,0.1,0.1,0.1
91000.0,0.1,0.1,0.1
91500.0,0.1,0.1,0.1
92000.0,0.1,0.1,0.1
92500.0,0.1,0.1,0.1
93000.0,0.1,0.1,0.1
93500.0,0.1,0.1,0.1
94000.0,0.1,0.1,0.1
94500.0,0.1,0.1,0.1
95000.0,0.1,0.1,0.1
95500.0,0.1,0.1,0.1
96000.0,0.1,0.1,0.1
96500.0,0.1,0.1,0.1
97000.0,0.1,0.1,0.1
97500.0,0.1,0.1,0.1
98000.0,0.1,0.1,0.1
98500.0,0.1,0.1,0.1
99000.0,0.1,0.1,0.1
99500.0,0.1,0.1,0.1
100000.0,0.1,0.1,0.1
100500.0,0.1,0.1,0.1
101000.0,0.1,0.1,0.1
101500.0,0.1,0.1,0.1
102000.0,0.1,0.1,0.1
102500.0,0.1,0.1,0.1
103000.0,0.1,0.1,0.1
103500.0,0.1,0.1,0.1
104000.0,0.1,0.1,0.1
104500.0,0.1,0.1,0.1
105000.0,0.1,0.1,0.1
105500.0,0.1,0.1,0.1
106000.0,0.1,0.1,0.1
106500.0,0.1,0.1,0.1
107000.0,0.1,0.1,0.1
107500.0,0.1,0.1,0.1
108000.0,0.1,0.1,0.1
108500.0,0.1,0.1,0.1
109000.0,0.1,0.1,0.1
109500.0,0.1,0.1,0.1
110000.0,0.1,0.1,0.1
110500.0,0.1,0.1,0.1
111000.0,0.1,0.1,0.1
111500.0,0.1,0.1,0.1
112000.0,0.1,0.1,0.1
112500.0,0.1,0.1,0.1
113000.0,0.1,0.1,0.1
113500.0,0.1,0.1,0.1
114000.0,0.1,0.1,0.1
114500.0,0.1,0.1,0.1
115000.0,0.1,0.1,0.1
115500.0,0.1,0.1,0.1
116000.0,0.1,0.1,0.1
116500.0,0.1,0.1,0.1
117000.0,0.1,0.1,0.1
117500.0,0.1,0.1,0.1
118000.0,0.1,0.1,0.1
118500.0,0.1,0.1,0.1
119000.0,0.1,0.1,0.1
119500.0,0.1,0.1,0.1
120000.0,0.1,0.1,0.1
120500.0,0.1,0.1,0.1
121000.0,0.1,0.1,0.1
121500.0,0.1,0.1,0.1
122000.0,0.1,0.1,0.1
122500.0,0.1,0.1,0.1
123000.0,0.1,0.1,0.1
123500.0,0.1,0.1,0.1
124000.0,0.1,0.1,0.1
124500.0,0.1,0.1,0.1
125000.0,0.1,0.1,0.1
125500.0,0.1,0.1,0.1
126000.0,0.1,0.1,0.1
126500.0,0.1,0.1,0.1
127000.0,0.1,0.1,0.1
127500.0,0.1,0.1,0.1
128000.0,0.1,0.1,0.1
128500.0,0.1,0.1,0.1
129000.0,0.1,0.1,0.1
129500.0,0.1,0.1,0.1
130000.0,0.1,0.1,0.1
130500.0,0.1,0.1,0.1
131000.0,0.1,0.1,0.1
131500.0,0.1,0.1,0.1
132000.0,0.1,0.1,0.1
132500.0,0.1,0.1,0.1
133000.0,0.1,0.1,0.1
133500.0,0.1,0.1,0.1
134000.0,0.1,0.1,0.1
134500.0,0.1,0.1,0.1
135000.0,0.1,0.1,0.1
135500.0,0.1,0.1,0.1
136000.0,0.1,0.1,0.1
136500.0,0.1,0.1,0.1
137000.0,0.1,0.1,0.1
137500.0,0.1,0.1,0.1
138000.0,0.1,0.1,0.1
138500.0,0.1,0.1,0.1
139000.0,0.1,0.1,0.1
139500.0,0.1,0.1,0.1
140000.0,0.1,0.1,0.1
140500.0,0.1,0.1,0.1
141000.0,0.1,0.1,0.1
141500.0,0.1,0.1,0.1
142000.0,0.1,0.1,0.1
142500.0,0.1,0.1,0.1
143000.0,0.1,0.1,0.1
143500.0,0.1,0.1,0.1
144000.0,0.1,0.1,0.1
144500.0,0.1,0.1,0.1
145000.0,0.1,0.1,0.1
145500.0,0.1,0.1,0.1
146000.0,0.1,0.1,0.1
146500.0,0.1,0.1,0.1
147000.0,0.1,0.1,0.1
147500.0,0.1,0.1,0.1
148000.0,0.1,0.1,0.1
148500.0,0.1,0.1,0.1
149000.0,0.1,0.1,0.1
149500.0,0.1,0.1,0.1
150000.0,0.1,0.1,0.1
150500.0,0.1,0.1,0.1
151000.0,0.1,0.1,0.1
151500.0,0.1,0.1,0.1
152000.0,0.1,0.1,0.1
152500.0,0.1,0.1,0.1
153000.0,0.1,0.1,0.1
153500.0,0.1,0.1,0.1
154000.0,0.1,0.1,0.1
154500.0,0.1,0.1,0.1
155000.0,0.1,0.1,0.1
155500.0,0.1,0.1,0.1
156000.0,0.1,0.1,0.1
156500.0,0.1,0.1,0.1
157000.0,0.1,0.1,0.1
157500.0,0.1,0.1,0.1
158000.0,0.1,0.1,0.1
158500.0,0.1,0.1,0.1
159000.0,0.1,0.1,0.1
159500.0,0.1,0.1,0.1
160000.0,0.1,0.1,0.1
160500.0,0.1,0.1,0.1
161000.0,0.1,0.1,0.1
161500.0,0.1,0.1,0.1
162000.0,0.1,0.1,0.1
162500.0,0.1,0.1,0.1
163000.0,0.1,0.1,0.1
163500.0,0.1,0.1,0.1
164000.0,0.1,0.1,0.1
164500.0,0.1,0.1,0.1
165000.0,0.1,0.1,0.1
165500.0,0.1,0.1,0.1
166000.0,0.1,0.1,0.1
166500.0,0.1,0.1,0.1
167000.0,0.1,0.1,0.1
167500.0,0.1,0.1,0.1
168000.0,0.1,0.1,0.1
168500.0,0.1,0.1,0.1
169000.0,0.1,0.1,0.1
169500.0,0.1,0.1,0.1
170000.0,0.1,0.1,0.1
170500.0,0.1,0.1,0.1
171000.0,0.1,0.1,0.1
171500.0,0.1,0.1,0.1
172000.0,0.1,0.1,0.1
172500.0,0.1,0.1,0.1
173000.0,0.1,0.1,0.1
173500.0,0.1,0.1,0.1
174000.0,0.1,0.1,0.1
174500.0,0.1,0.1,0.1
175000.0,0.1,0.1,0.1
175500.0,0.1,0.1,0.1
176000.0,0.1,0.1,0.1
176500.0,0.1,0.1,0.1
177000.0,0.1,0.1,0.1
177500.0,0.1,0.1,0.1
178000.0,0.1,0.1,0.1
178500.0,0.1,0.1,0.1
179000.0,0.1,0.1,0.1
179500.0,0.1,0.1,0.1
180000.0,0.1,0.1,0.1
180500.0,0.1,0.1,0.1
181000.0,0.1,0.1,0.1
181500.0,0.1,0.1,0.1
182000.0,0.1,0.1,0.1
182500.0,0.1,0.1,0.1
183000.0,0.1,0.1,0.1
183500.0,0.1,0.1,0.1
184000.0,0.1,0.1,0.1
184500.0,0.1,0.1,0.1
185000.0,0.1,0.1,0.1
185500.0,0.1,0.1,0.1
186000.0,0.1,0.1,0.1
186500.0,0.1,0.1,0.1
187000.0,0.1,0.1,0.1
187500.0,0.1,0.1,0.1
188000.0,0.1,0.1,0.1
188500.0,0.1,0.1,0.1
189000.0,0.1,0.1,0.1
189500.0,0.1,0.1,0.1
190000.0,0.1,0.1,0.1
190500.0,0.1,0.1,0.1
191000.0,0.1,0.1,0.1
191500.0,0.1,0.1,0.1
192000.0,0.1,0.1,0.1
192500.0,0.1,0.1,0.1
193000.0,0.1,0.1,0.1
193500.0,0.1,0.1,0.1
194000.0,0.1,0.1,0.1
194500.0,0.1,0.1,0.1
195000.0,0.1,0.1,0.1
195500.0,0.1,0.1,0.1
196000.0,0.1,0.1,0.1
196500.0,0.1,0.1,0.1
197000.0,0.1,0.1,0.1
197500.0,0.1,0.1,0.1
198000.0,0.1,0.1,0.1
198500.0,0.1,0.1,0.1
199000.0,0.1,0.1,0.1
199500.0,0.1,0.1,0.1
200000.0,0.1,0.1,0.1
200500.0,0.1,0.1,0.1
201000.0,0.1,0.1,0.1
201500.0,0.1,0.1,0.1
202000.0,0.1,0.1,0.1
202500.0,0.1,0.1,0.1
203000.0,0.1,0.1,0.1
203500.0,0.1,0.1,0.1
204000.0,0.1,0.1,0.1
204500.0,0.1,0.1,0.1
205000.0,0.1,0.1,0.1
205500.0,0.1,0.1,0.1
206000.0,0.1,0.1,0.1
206500.0,0.1,0.1,0.1
207000.0,0.1,0.1,0.1
207500.0,0.1,0.1,0.1
208000.0,0.1,0.1,0.1
208500.0,0.1,0.1,0.1
209000.0,0.1,0.1,0.1
209500.0,0.1,0.1,0.1
210000.0,0.1,0.1,0.1
210500.0,0.1,0.1,0.1
211000.0,0.1,0.1,0.1
211500.0,0.1,0.1,0.1
212000.0,0.1,0.1,0.1
212500.0,0.1,0.1,0.1
213000.0,0.1,0.1,0.1
213500.0,0.1,0.1,0.1
214000.0,0.1,0.1,0.1
214500.0,0.1,0.1,0.1
215000.0,0.1,0.1,0.1
215500.0,0.1,0.1,0.1
216000.0,0.1,0.1,0.1
216500.0,0.1,0.1,0.1
217000.0,0.1,0.1,0.1
217500.0,0.1,0.1,0.1
218000.0,0.1,0.1,0.1
218500.0,0.1,0.1,0.1
219000.0,0.1,0.1,0.1
219500.0,0.1,0.1,0.1
220000.0,0.1,0.1,0.1
220500.0,0.1,0.1,0.1
221000.0,0.1,0.1,0.1
221500.0,0.1,0.1,0.1
222000.0,0.1,0.1,0.1
222500.0,0.1,0.1,0.1
223000.0,0.1,0.1,0.1
223500.0,0.1,0.1,0.1
224000.0,0.1,0.1,0.1
224500.0,0.1,0.1,0.1
225000.0,0.1,0.1,0.1
225500.0,0.1,0.1,0.1
226000.0,0.1,0.1,0.1
226500.0,0.1,0.1,0.1
227000.0,0.1,0.1,0.1
227500.0,0.1,0.1,0.1
228000.0,0.1,0.1,0.1
228500.0,0.1,0.1,0.1
229000.0,0.1,0.1,0.1
229500.0,0.1,0.1,0.1
230000.0,0.1,0.1,0.1
230500.0,0.1,0.1,0.1
231000.0,0.1,0.1,0.1
231500.0,0.1,0.1,0.1
232000.0,0.1,0.1,0.1
232500.0,0.1,0.1,0.1
233000.0,0.1,0.1,0.1
233500.0,0.1,0.1,0.1
234000.0,0.1,0.1,0.1
234500.0,0.1,0.1,0.1
235000.0,0.1,0.1,0.1
235500.0,0.1,0.1,0.1
236000.0,0.1,0.1,0.1
236500.0,0.1,0.1,0.1
237000.0,0.1,0.1,0.1
237500.0,0.1,0.1,0.1
238000.0,0.1,0.1,0.1
238500.0,0.1,0.1,0.1
239000.0,0.1,0.1,0.1
239500.0,0.1,0.1,0.1
240000.0,0.1,0.1,0.1
240500.0,0.1,0.1,0.1
241000.0,0.1,0.1,0.1
241500.0,0.1,0.1,0.1
242000.0,0.1,0.1,0.1
242500.0,0.1,0.1,0.1
243000.0,0.1,0.1,0.1
243500.0,0.1,0.1,0.1
244000.0,0.1,0.1,0.1
244500.0,0.1,0.1,0.1
245000.0,0.1,0.1,0.1
245500.0,0.1,0.1,0.1
246000.0,0.1,0.1,0.1
246500.0,0.1,0.1,0.1
247000.0,0.1,0.1,0.1
247500.0,0.1,0.1,0.1
248000.0,0.1,0.1,0.1
248500.0,0.1,0.1,0.1
249000.0,0.1,0.1,0.1
249500.0,0.1,0.1,0.1
250000.0,0.1,0.1,0.1
250500.0,0.1,0.1,0.1
251000.0,0.1,0.1,0.1
251500.0,0.1,0.1,0.1
252000.0,0.1,0.1,0.1
252500.0,0.1,0.1,0.1
253000.0,0.1,0.1,0.1
253500.0,0.1,0.1,0.1
254000.0,0.1,0.1,0.1
254500.0,0.1,0.1,0.1
255000.0,0.1,0.1,0.1
255500.0,0.1,0.1,0.1
256000.0,0.1,0.1,0.1
256500.0,0.1,0.1,0.1
257000.0,0.1,0.1,0.1
257500.0,0.1,0.1,0.1
258000.0,0.1,0.1,0.1
258500.0,0.1,0.1,0.1
259000.0,0.1,0.1,0.1
259500.0,0.1,0.1,0.1
260000.0,0.1,0.1,0.1
260500.0,0.1,0.1,0.1
261000.0,0.1,0.1,0.1
261500.0,0.1,0.1,0.1
262000.0,0.1,0.1,0.1
262500.0,0.1,0.1,0.1
263000.0,0.1,0.1,0.1
263500.0,0.1,0.1,0.1
264000.0,0.1,0.1,0.1
264500.0,0.1,0.1,0.1
265000.0,0.1,0.1,0.1
265500.0,0.1,0.1,0.1
266000.0,0.1,0.1,0.1
266500.0,0.1,0.1,0.1
267000.0,0.1,0.1,0.1
267500.0,0.1,0.1,0.1
268000.0,0.1,0.1,0.1
268500.0,0.1,0.1,0.1
269000.0,0.1,0.1,0.1
269500.0,0.1,0.1,0.1
270000.0,0.1,0.1,0.1
270500.0,0.1,0.1,0.1
271000.0,0.1,0.1,0.1
271500.0,0.1,0.1,0.1
272000.0,0.1,0.1,0.1
272500.0,0.1,0.1,0.1
273000.0,0.1,0.1,0.1
273500.0,0.1,0.1,0.1
274000.0,0.1,0.1,0.1
274500.0,0.1,0.1,0.1
275000.0,0.1,0.1,0.1
275500.0,0.1,0.1,0.1
276000.0,0.1,0.1,0.1
276500.0,0.1,0.1,0.1
277000.0,0.1,0.1,0.1
277500.0,0.1,0.1,0.1
278000.0,0.1,0.1,0.1
278500.0,0.1,0.1,0.1
279000.0,0.1,0.1,0.1
279500.0,0.1,0.1,0.1
280000.0,0.1,0.1,0.1
280500.0,0.1,0.1,0.1
281000.0,0.1,0.1,0.1
281500.0,0.1,0.1,0.1
282000.0,0.1,0.1,0.1
282500.0,0.1,0.1,0.1
283000.0,0.1,0.1,0.1
283500.0,0.1,0.1,0.1
284000.0,0.1,0.1,0.1
284500.0,0.1,0.1,0.1
285000.0,0.1,0.1,0.1
285500.0,0.1,0.1,0.1
286000.0,0.1,0.1,0.1
286500.0,0.1,0.1,0.1
287000.0,0.1,0.1,0.1
287500.0,0.1,0.1,0.1
288000.0,0.1,0.1,0.1
288500.0,0.1,0.1,0.1
289000.0,0.1,0.1,0.1
289500.0,0.1,0.1,0.1
290000.0,0.1,0.1,0.1
290500.0,0.1,0.1,0.1
291000.0,0.1,0.1,0.1
291500.0,0.1,0.1,0.1
292000.0,0.1,0.1,0.1
292500.0,0.1,0.1,0.1
293000.0,0.1,0.1,0.1
293500.0,0.1,0.1,0.1
294000.0,0.1,0.1,0.1
294500.0,0.1,0.1,0.1
295000.0,0.1,0.1,0.1
295500.0,0.1,0.1,0.1
296000.0,0.1,0.1,0.1
296500.0,0.1,0.1,0.1
297000.0,0.1,0.1,0.1
297500.0,0.1,0.1,0.1
298000.0,0.1,0.1,0.1
298500.0,0.1,0.1,0.1
299000.0,0.1,0.1,0.1
299500.0,0.1,0.1,0.1
300000.0,0.1,0.1,0.1
300500.0,0.1,0.1,0.1
301000.0,0.1,0.1,0.1
301500.0,0.1,0.1,0.1
302000.0,0.1,0.1,0.1
302500.0,0.1,0.1,0.1
303000.0,0.1,0.1,0.1
303500.0,0.1,0.1,0.1
304000.0,0.1,0.1,0.1
304500.0,0.1,0.1,0.1
305000.0,0.1,0.1,0.1
305500.0,0.1,0.1,0.1
306000.0,0.1,0.1,0.1
306500.0,0.1,0.1,0.1
307000.0,0.1,0.1,0.1
307500.0,0.1,0.1,0.1
308000.0,0.1,0.1,0.1
308500.0,0.1,0.1,0.1
309000.0,0.1,0.1,0.1
309500.0,0.1,0.1,0.1
310000.0,0.1,0.1,0.1
310500.0,0.1,0.1,0.1
311000.0,0.1,0.1,0.1
311500.0,0.1,0.1,0.1
312000.0,0.1,0.1,0.1
312500.0,0.1,0.1,0.1
313000.0,0.1,0.1,0.1
313500.0,0.1,0.1,0.1
314000.0,0.1,0.1,0.1
314500.0,0.1,0.1,0.1
315000.0,0.1,0.1,0.1
315500.0,0.1,0.1,0.1
316000.0,0.1,0.1,0.1
316500.0,0.1,0.1,0.1
317000.0,0.1,0.1,0.1
317500.0,0.1,0.1,0.1
318000.0,0.1,0.1,0.1
318500.0,0.1,0.1,0.1
319000.0,0.1,0.1,0.1
319500.0,0.1,0.1,0.1
320000.0,0.1,0.1,0.1
320500.0,0.1,0.1,0.1
321000.0,0.1,0.1,0.1
321500.0,0.1,0.1,0.1
322000.0,0.1,0.1,0.1
322500.0,0.1,0.1,0.1
323000.0,0.1,0.1,0.1
323500.0,0.1,0.1,0.1
324000.0,0.1,0.1,0.1
324500.0,0.1,0.1,0.1
325000.0,0.1,0.1,0.1
325500.0,0.1,0.1,0.1
326000.0,0.1,0.1,0.1
326500.0,0.1,0.1,0.1
327000.0,0.1,0.1,0.1
327500.0,0.1,0.1,0.1
328000.0,0.1,0.1,0.1
328500.0,0.1,0.1,0.1
329000.0,0.1,0.1,0.1
329500.0,0.1,0.1,0.1
330000.0,0.1,0.1,0.1
330500.0,0.1,0.1,0.1
331000.0,0.1,0.1,0.1
331500.0,0.1,0.1,0.1
332000.0,0.1,0.1,0.1
332500.0,0.1,0.1,0.1
333000.0,0.1,0.1,0.1
333500.0,0.1,0.1,0.1
334000.0,0.1,0.1,0.1
334500.0,0.1,0.1,0.1
335000.0,0.1,0.1,0.1
335500.0,0.1,0.1,0.1
336000.0,0.1,0.1,0.1
336500.0,0.1,0.1,0.1
337000.0,0.1,0.1,0.1
337500.0,0.1,0.1,0.1
338000.0,0.1,0.1,0.1
338500.0,0.1,0.1,0.1
339000.0,0.1,0.1,0.1
339500.0,0.1,0.1,0.1
340000.0,0.1,0.1,0.1
340500.0,0.1,0.1,0.1
341000.0,0.1,0.1,0.1
341500.0,0.1,0.1,0.1
342000.0,0.1,0.1,0.1
342500.0,0.1,0.1,0.1
343000.0,0.1,0.1,0.1
343500.0,0.1,0.1,0.1
344000.0,0.1,0.1,0.1
344500.0,0.1,0.1,0.1
345000.0,0.1,0.1,0.1
345500.0,0.1,0.1,0.1
346000.0,0.1,0.1,0.1
346500.0,0.1,0.1,0.1
347000.0,0.1,0.1,0.1
347500.0,0.1,0.1,0.1
348000.0,0.1,0.1,0.1
348500.0,0.1,0.1,0.1
349000.0,0.1,0.1,0.1
349500.0,0.1,0.1,0.1
350000.0,0.1,0.1,0.1
350500.0,0.1,0.1,0.1
351000.0,0.1,0.1,0.1
351500.0,0.1,0.1,0.1
352000.0,0.1,0.1,0.1
352500.0,0.1,0.1,0.1
353000.0,0.1,0.1,0.1
353500.0,0.1,0.1,0.1
354000.0,0.1,0.1,0.1
354500.0,0.1,0.1,0.1
355000.0,0.1,0.1,0.1
355500.0,0.1,0.1,0.1
356000.0,0.1,0.1,0.1
356500.0,0.1,0.1,0.1
357000.0,0.1,0.1,0.1
357500.0,0.1,0.1,0.1
358000.0,0.1,0.1,0.1
358500.0,0.1,0.1,0.1
359000.0,0.1,0.1,0.1
359500.0,0.1,0.1,0.1
360000.0,0.1,0.1,0.1
360500.0,0.1,0.1,0.1
361000.0,0.1,0.1,0.1
361500.0,0.1,0.1,0.1
362000.0,0.1,0.1,0.1
362500.0,0.1,0.1,0.1
363000.0,0.1,0.1,0.1
363500.0,0.1,0.1,0.1
364000.0,0.1,0.1,0.1
364500.0,0.1,0.1,0.1
365000.0,0.1,0.1,0.1
365500.0,0.1,0.1,0.1
366000.0,0.1,0.1,0.1
366500.0,0.1,0.1,0.1
367000.0,0.1,0.1,0.1
367500.0,0.1,0.1,0.1
368000.0,0.1,0.1,0.1
368500.0,0.1,0.1,0.1
369000.0,0.1,0.1,0.1
369500.0,0.1,0.1,0.1
370000.0,0.1,0.1,0.1
370500.0,0.1,0.1,0.1
371000.0,0.1,0.1,0.1
371500.0,0.1,0.1,0.1
372000.0,0.1,0.1,0.1
372500.0,0.1,0.1,0.1
373000.0,0.1,0.1,0.1
373500.0,0.1,0.1,0.1
374000.0,0.1,0.1,0.1
374500.0,0.1,0.1,0.1
375000.0,0.1,0.1,0.1
375500.0,0.1,0.1,0.1
376000.0,0.1,0.1,0.1
376500.0,0.1,0.1,0.1
377000.0,0.1,0.1,0.1
377500.0,0.1,0.1,0.1
378000.0,0.1,0.1,0.1
378500.0,0.1,0.1,0.1
379000.0,0.1,0.1,0.1
379500.0,0.1,0.1,0.1
380000.0,0.1,0.1,0.1
380500.0,0.1,0.1,0.1
381000.0,0.1,0.1,0.1
381500.0,0.1,0.1,0.1
382000.0,0.1,0.1,0.1
382500.0,0.1,0.1,0.1
383000.0,0.1,0.1,0.1
383500.0,0.1,0.1,0.1
384000.0,0.1,0.1,0.1
384500.0,0.1,0.1,0.1
385000.0,0.1,0.1,0.1
385500.0,0.1,0.1,0.1
386000.0,0.1,0.1,0.1
386500.0,0.1,0.1,0.1
387000.0,0.1,0.1,0.1
387500.0,0.1,0.1,0.1
388000.0,0.1,0.1,0.1
388500.0,0.1,0.1,0.1
389000.0,0.1,0.1,0.1
389500.0,0.1,0.1,0.1
390000.0,0.1,0.1,0.1
390500.0,0.1,0.1,0.1
391000.0,0.1,0.1,0.1
391500.0,0.1,0.1,0.1
392000.0,0.1,0.1,0.1
392500.0,0.1,0.1,0.1
393000.0,0.1,0.1,0.1
393500.0,0.1,0.1,0.1
394000.0,0.1,0.1,0.1
394500.0,0.1,0.1,0.1
395000.0,0.1,0.1,0.1
395500.0,0.1,0.1,0.1
396000.0,0.1,0.1,0.1
396500.0,0.1,0.1,0.1
397000.0,0.1,0.1,0.1
397500.0,0.1,0.1,0.1
398000.0,0.1,0.1,0.1
398500.0,0.1,0.1,0.1
399000.0,0.1,0.1,0.1
399500.0,0.1,0.1,0.1
400000.0,0.1,0.1,0.1
400500.0,0.1,0.1,0.1
401000.0,0.1,0.1,0.1
401500.0,0.1,0.1,0.1
402000.0,0.1,0.1,0.1
402500.0,0.1,0.1,0.1
403000.0,0.1,0.1,0.1
403500.0,0.1,0.1,0.1
404000.0,0.1,0.1,0.1
404500.0,0.1,0.1,0.1
405000.0,0.1,0.1,0.1
405500.0,0.1,0.1,0.1
406000.0,0.1,0.1,0.1
406500.0,0.1,0.1,0.1
407000.0,0.1,0.1,0.1
407500.0,0.1,0.1,0.1
408000.0,0.1,0.1,0.1
408500.0,0.1,0.1,0.1
409000.0,0.1,0.1,0.1
409500.0,0.1,0.1,0.1
