frames,local,simple,no_epsilon_rnd,no_epsilon_z,normal
66000.0,0.0,0.0,-10.0,0.0,0.0
66500.0,0.0,0.0,-10.0,0.0,0.0
67000.0,0.0,0.0,-10.0,0.0,0.0
67500.0,0.0,0.0,-10.0,0.0,0.0
68000.0,0.0,-10.0,-10.0,-10.0,0.0
68500.0,0.0,0.0,0.0,-10.0,0.0
69000.0,0.0,0.0,-10.0,-10.0,0.0
69500.0,0.0,0.0,-10.0,0.0,-10.0
70000.0,0.0,0.0,-10.0,0.0,0.0
70500.0,0.0,0.0,-10.0,-10.0,-10.0
71000.0,0.0,0.0,-10.0,0.0,0.0
71500.0,0.0,0.0,-10.0,0.0,-10.0
72000.0,0.0,0.0,-10.0,0.0,0.0
72500.0,-10.0,0.0,-10.0,0.0,0.0
73000.0,0.0,0.0,-10.0,-10.0,0.0
73500.0,0.0,0.0,-10.0,0.0,0.0
74000.0,0.0,0.0,-10.0,0.0,0.0
74500.0,0.0,-10.0,-10.0,0.0,0.0
75000.0,0.0,-10.0,-10.0,0.0,0.0
75500.0,0.0,0.0,-10.0,0.0,-10.0
76000.0,-10.0,0.0,-10.0,0.0,0.0
76500.0,0.0,-10.0,-10.0,0.0,0.0
77000.0,-10.0,0.0,-10.0,0.0,-10.0
77500.0,-10.0,0.0,-10.0,-10.0,0.0
78000.0,0.0,0.0,-10.0,0.0,-10.0
78500.0,0.0,-10.0,-10.0,0.0,0.0
79000.0,-10.0,0.0,-10.0,0.0,0.0
79500.0,0.0,0.0,-10.0,0.0,0.0
80000.0,0.0,0.0,-10.0,0.0,0.0
80500.0,0.0,0.0,-10.0,0.0,0.0
81000.0,0.0,0.0,-10.0,0.0,-10.0
81500.0,0.0,-10.0,-10.0,-10.0,0.0
82000.0,0.0,-10.0,-10.0,0.0,0.0
82500.0,0.0,0.0,-10.0,0.0,0.0
83000.0,0.0,0.0,-10.0,-10.0,-10.0
83500.0,0.0,0.0,-10.0,0.0,-10.0
84000.0,0.0,0.0,-10.0,-10.0,0.0
84500.0,-10.0,0.0,-10.0,0.0,0.0
85000.0,-10.0,0.0,-10.0,-10.0,-10.0
85500.0,0.0,0.0,-10.0,0.0,-10.0
86000.0,0.0,0.0,-10.0,0.0,0.0
86500.0,-10.0,0.0,-10.0,0.0,0.0
87000.0,0.0,0.0,-10.0,0.0,0.0
87500.0,0.0,0.0,-10.0,0.0,0.0
88000.0,0.0,-10.0,-10.0,0.0,-10.0
88500.0,0.0,0.0,-10.0,0.0,0.0
89000.0,0.0,-10.0,-10.0,0.0,-10.0
89500.0,0.0,0.0,-10.0,0.0,0.0
90000.0,0.0,0.0,-10.0,0.0,0.0
90500.0,0.0,0.0,-10.0,0.0,0.0
91000.0,0.0,-10.0,-10.0,0.0,0.0
91500.0,0.0,0.0,-10.0,-10.0,-10.0
92000.0,-10.0,0.0,-10.0,0.0,0.0
92500.0,0.0,0.0,-10.0,0.0,0.0
93000.0,0.0,0.0,-10.0,-10.0,0.0
93500.0,0.0,0.0,-10.0,0.0,0.0
94000.0,0.0,0.0,-10.0,0.0,0.0
94500.0,-10.0,0.0,-10.0,0.0,-10.0
95000.0,0.0,0.0,-10.0,0.0,0.0
95500.0,0.0,-10.0,-10.0,0.0,0.0
96000.0,0.0,6.80078125,-10.0,-10.0,0.0
96500.0,-10.0,0.0,-10.0,0.0,0.0
97000.0,-10.0,0.0,-10.0,0.0,0.0
97500.0,0.0,-10.0,-10.0,0.0,0.0
98000.0,-10.0,0.0,-10.0,0.0,0.0
98500.0,0.0,0.0,-10.0,-10.0,-10.0
99000.0,0.0,0.0,-10.0,0.0,0.0
99500.0,0.0,-10.0,-10.0,0.0,-10.0
100000.0,-10.0,-10.0,-10.0,0.0,-10.0
100500.0,0.0,0.0,-10.0,-10.0,0.0
101000.0,0.0,-10.0,-10.0,-10.0,0.0
101500.0,-10.0,0.0,-10.0,0.0,-10.0
102000.0,0.0,0.0,-10.0,0.0,0.0
102500.0,0.0,0.0,-10.0,0.0,0.0
103000.0,0.0,0.0,-10.0,-10.0,0.0
103500.0,0.0,0.0,-10.0,0.0,0.0
104000.0,0.0,0.0,-10.0,-10.0,0.0
104500.0,0.0,0.0,-10.0,0.0,-10.0
105000.0,0.0,-10.0,-10.0,0.0,7.64453125
105500.0,0.0,0.0,-10.0,0.0,0.0
106000.0,-10.0,0.0,-10.0,0.0,-10.0
106500.0,0.0,0.0,-10.0,0.0,0.0
107000.0,0.0,0.0,-10.0,0.0,0.0
107500.0,-10.0,-10.0,-10.0,0.0,-10.0
108000.0,0.0,0.0,-10.0,0.0,0.0
108500.0,0.0,0.0,-10.0,0.0,0.0
109000.0,-10.0,0.0,-10.0,0.0,0.0
109500.0,0.0,0.0,-10.0,0.0,0.0
110000.0,0.0,0.0,-10.0,0.0,0.0
110500.0,0.0,-10.0,-10.0,0.0,0.0
111000.0,0.0,0.0,-10.0,-10.0,-10.0
111500.0,0.0,-10.0,-10.0,0.0,0.0
112000.0,0.0,0.0,-10.0,-10.0,-10.0
112500.0,-10.0,-10.0,-10.0,0.0,0.0
113000.0,0.0,0.0,-10.0,-10.0,-10.0
113500.0,0.0,0.0,-10.0,0.0,0.0
114000.0,0.0,-10.0,-10.0,0.0,0.0
114500.0,-10.0,0.0,-10.0,0.0,0.0
115000.0,0.0,-10.0,-10.0,0.0,0.0
115500.0,0.0,0.0,-10.0,0.0,-10.0
116000.0,0.0,0.0,-10.0,-10.0,0.0
116500.0,0.0,0.0,-10.0,0.0,0.0
117000.0,-10.0,0.0,-10.0,-10.0,0.0
117500.0,0.0,0.0,-10.0,-10.0,0.0
118000.0,0.0,0.0,0.0,0.0,0.0
118500.0,0.0,0.0,-10.0,0.0,0.0
119000.0,0.0,0.0,-10.0,-10.0,0.0
119500.0,-10.0,0.0,-10.0,0.0,0.0
120000.0,0.0,0.0,-10.0,-10.0,0.0
120500.0,0.0,0.0,-10.0,0.0,0.0
121000.0,-10.0,0.0,-10.0,-10.0,-10.0
121500.0,0.0,0.0,-10.0,0.0,-10.0
122000.0,-10.0,0.0,-10.0,-10.0,-10.0
122500.0,0.0,0.0,-10.0,-10.0,0.0
123000.0,0.0,0.0,-10.0,0.0,7.78515625
123500.0,0.0,-10.0,-10.0,0.0,0.0
124000.0,0.0,0.0,-10.0,0.0,0.0
124500.0,0.0,-10.0,-10.0,0.0,0.0
125000.0,0.0,-10.0,-10.0,-10.0,-10.0
125500.0,0.0,0.0,-10.0,0.0,0.0
126000.0,0.0,0.0,-10.0,7.50390625,0.0
126500.0,0.0,0.0,-10.0,0.0,-10.0
127000.0,0.0,0.0,-10.0,0.0,0.0
127500.0,-10.0,0.0,-10.0,0.0,0.0
128000.0,0.0,-10.0,-10.0,-10.0,0.0
128500.0,-10.0,0.0,-10.0,0.0,0.0
129000.0,-10.0,0.0,-10.0,-10.0,0.0
129500.0,0.0,0.0,-10.0,0.0,0.0
130000.0,0.0,-10.0,-10.0,0.0,0.0
130500.0,-10.0,0.0,-10.0,0.0,0.0
131000.0,0.0,0.0,-10.0,-10.0,8.76953125
131500.0,0.0,0.0,-10.0,0.0,0.0
132000.0,0.0,0.0,-10.0,0.0,0.0
132500.0,0.0,0.0,-10.0,0.0,-10.0
133000.0,0.0,-10.0,-10.0,0.0,-10.0
133500.0,0.0,0.0,-10.0,0.0,-10.0
134000.0,0.0,0.0,-10.0,-10.0,0.0
134500.0,-10.0,-10.0,-10.0,0.0,-10.0
135000.0,0.0,-10.0,-10.0,0.0,0.0
135500.0,0.0,0.0,-10.0,0.0,0.0
136000.0,0.0,0.0,-10.0,-10.0,0.0
136500.0,-10.0,0.0,-10.0,0.0,0.0
137000.0,0.0,0.0,-10.0,0.0,0.0
137500.0,-10.0,0.0,-10.0,-10.0,0.0
138000.0,0.0,0.0,-10.0,0.0,0.0
138500.0,0.0,-10.0,-10.0,0.0,0.0
139000.0,0.0,0.0,-10.0,0.0,0.0
139500.0,0.0,0.0,-10.0,0.0,0.0
140000.0,0.0,0.0,-10.0,-10.0,-10.0
140500.0,0.0,0.0,-10.0,0.0,0.0
141000.0,0.0,-10.0,-10.0,-10.0,-10.0
141500.0,0.0,0.0,-10.0,0.0,6.94140625
142000.0,-10.0,-10.0,-10.0,0.0,-10.0
142500.0,-10.0,0.0,-10.0,0.0,0.0
143000.0,0.0,0.0,-10.0,0.0,0.0
143500.0,0.0,0.0,-10.0,0.0,0.0
144000.0,0.0,0.0,-10.0,0.0,0.0
144500.0,0.0,0.0,-10.0,0.0,0.0
145000.0,0.0,0.0,-10.0,0.0,-10.0
145500.0,0.0,-10.0,-10.0,0.0,-10.0
146000.0,0.0,-10.0,-10.0,0.0,0.0
146500.0,0.0,0.0,-10.0,0.0,-10.0
147000.0,0.0,0.0,-10.0,0.0,-10.0
147500.0,-10.0,0.0,-10.0,-10.0,0.0
148000.0,0.0,0.0,-10.0,0.0,-10.0
148500.0,7.85546875,-10.0,-10.0,0.0,0.0
149000.0,0.0,0.0,-10.0,0.0,0.0
149500.0,8.91015625,0.0,-10.0,0.0,0.0
150000.0,8.27734375,0.0,-10.0,0.0,0.0
150500.0,8.9453125,0.0,-10.0,-10.0,0.0
151000.0,8.5234375,0.0,-10.0,-10.0,0.0
151500.0,8.20703125,0.0,-10.0,0.0,0.0
152000.0,7.609375,0.0,-10.0,0.0,0.0
152500.0,-10.0,0.0,-10.0,0.0,-10.0
153000.0,-10.0,0.0,-10.0,0.0,0.0
153500.0,0.0,0.0,-10.0,0.0,0.0
154000.0,8.3828125,-10.0,-10.0,0.0,0.0
154500.0,-10.0,0.0,-10.0,0.0,0.0
155000.0,0.0,0.0,-10.0,0.0,0.0
155500.0,0.0,-10.0,-10.0,0.0,0.0
156000.0,6.871093749999999,0.0,-10.0,-10.0,-10.0
156500.0,8.9453125,0.0,-10.0,0.0,-10.0
157000.0,8.8046875,0.0,-10.0,0.0,-10.0
157500.0,0.0,0.0,-10.0,0.0,0.0
158000.0,6.5546875,-10.0,-10.0,-10.0,0.0
158500.0,6.519531249999999,0.0,8.62890625,0.0,0.0
159000.0,-10.0,-10.0,-10.0,-10.0,-10.0
159500.0,7.609375,0.0,-10.0,-10.0,0.0
160000.0,-10.0,0.0,-10.0,0.0,0.0
160500.0,-10.0,0.0,0.0,0.0,0.0
161000.0,-10.0,0.0,-10.0,0.0,-10.0
161500.0,0.0,0.0,-10.0,0.0,0.0
162000.0,-10.0,0.0,-10.0,0.0,0.0
162500.0,-10.0,0.0,0.0,-10.0,-10.0
163000.0,-10.0,-10.0,7.609375,0.0,0.0
163500.0,-10.0,0.0,0.0,0.0,0.0
164000.0,-10.0,0.0,0.0,0.0,0.0
164500.0,0.0,-10.0,0.0,-10.0,0.0
165000.0,-10.0,0.0,0.0,-10.0,0.0
165500.0,-10.0,0.0,0.0,0.0,-10.0
166000.0,-10.0,0.0,0.0,0.0,0.0
166500.0,-10.0,0.0,0.0,0.0,-10.0
167000.0,0.0,0.0,0.0,-10.0,0.0
167500.0,-10.0,0.0,0.0,0.0,0.0
168000.0,-10.0,-10.0,0.0,0.0,0.0
168500.0,-10.0,-10.0,6.871093749999999,0.0,-10.0
169000.0,-10.0,0.0,0.0,0.0,0.0
169500.0,-10.0,0.0,0.0,0.0,0.0
170000.0,0.0,0.0,-10.0,-10.0,-10.0
170500.0,-10.0,0.0,0.0,-10.0,0.0
171000.0,-10.0,0.0,0.0,-10.0,0.0
171500.0,0.0,0.0,0.0,-10.0,-10.0
172000.0,0.0,0.0,0.0,-10.0,0.0
172500.0,0.0,0.0,0.0,0.0,-10.0
173000.0,-10.0,0.0,0.0,0.0,-10.0
173500.0,-10.0,-10.0,0.0,0.0,-10.0
174000.0,0.0,0.0,0.0,0.0,0.0
174500.0,0.0,0.0,0.0,0.0,0.0
175000.0,0.0,-10.0,0.0,0.0,-10.0
175500.0,0.0,0.0,0.0,0.0,0.0
176000.0,0.0,0.0,0.0,0.0,0.0
176500.0,-10.0,0.0,0.0,-10.0,0.0
177000.0,0.0,0.0,0.0,0.0,0.0
177500.0,-10.0,0.0,0.0,0.0,0.0
178000.0,0.0,-10.0,0.0,0.0,0.0
178500.0,0.0,0.0,0.0,-10.0,0.0
179000.0,0.0,0.0,0.0,-10.0,0.0
179500.0,0.0,-10.0,0.0,0.0,0.0
180000.0,-10.0,0.0,0.0,0.0,0.0
180500.0,0.0,-10.0,0.0,0.0,-10.0
181000.0,-10.0,0.0,0.0,0.0,0.0
181500.0,0.0,0.0,0.0,0.0,0.0
182000.0,0.0,0.0,0.0,-10.0,0.0
182500.0,-10.0,0.0,0.0,0.0,0.0
183000.0,0.0,0.0,0.0,-10.0,6.58984375
183500.0,0.0,0.0,0.0,-10.0,0.0
184000.0,0.0,0.0,0.0,-10.0,0.0
184500.0,0.0,0.0,0.0,0.0,0.0
185000.0,0.0,0.0,0.0,0.0,0.0
185500.0,-10.0,-10.0,0.0,0.0,0.0
186000.0,0.0,0.0,0.0,0.0,-10.0
186500.0,9.2265625,0.0,0.0,0.0,-10.0
187000.0,0.0,0.0,0.0,0.0,0.0
187500.0,0.0,-10.0,0.0,0.0,0.0
188000.0,-10.0,0.0,0.0,0.0,0.0
188500.0,-10.0,0.0,-10.0,-10.0,0.0
189000.0,9.296875,0.0,0.0,0.0,0.0
189500.0,-10.0,0.0,0.0,-10.0,0.0
190000.0,0.0,0.0,0.0,0.0,0.0
190500.0,-10.0,0.0,0.0,0.0,0.0
191000.0,6.9765625,0.0,0.0,0.0,-10.0
191500.0,-10.0,-10.0,-10.0,0.0,0.0
192000.0,7.92578125,0.0,0.0,0.0,0.0
192500.0,0.0,-10.0,0.0,0.0,0.0
193000.0,-10.0,-10.0,0.0,0.0,-10.0
193500.0,0.0,0.0,0.0,0.0,0.0
194000.0,0.0,0.0,0.0,-10.0,-10.0
194500.0,0.0,-10.0,0.0,0.0,0.0
195000.0,-10.0,-10.0,0.0,0.0,0.0
195500.0,0.0,0.0,0.0,0.0,0.0
196000.0,6.58984375,0.0,0.0,0.0,-10.0
196500.0,0.0,-10.0,0.0,-10.0,0.0
197000.0,0.0,0.0,0.0,0.0,-10.0
197500.0,8.1015625,-10.0,0.0,0.0,0.0
198000.0,0.0,-10.0,0.0,0.0,0.0
198500.0,0.0,-10.0,0.0,0.0,-10.0
199000.0,-10.0,0.0,0.0,0.0,-10.0
199500.0,-10.0,0.0,0.0,0.0,0.0
200000.0,-10.0,0.0,-10.0,0.0,-10.0
200500.0,0.0,0.0,0.0,0.0,-10.0
201000.0,-10.0,0.0,0.0,0.0,0.0
201500.0,7.8203125,-10.0,0.0,-10.0,-10.0
202000.0,-10.0,-10.0,-10.0,0.0,0.0
202500.0,0.0,0.0,0.0,-10.0,0.0
203000.0,0.0,0.0,-10.0,0.0,-10.0
203500.0,9.296875,0.0,0.0,0.0,0.0
204000.0,9.2265625,0.0,0.0,0.0,0.0
204500.0,-10.0,0.0,0.0,0.0,0.0
205000.0,0.0,0.0,0.0,0.0,-10.0
205500.0,0.0,0.0,0.0,-10.0,-10.0
206000.0,-10.0,0.0,-10.0,-10.0,-10.0
206500.0,0.0,0.0,0.0,0.0,0.0
207000.0,-10.0,-10.0,0.0,0.0,0.0
207500.0,8.1015625,0.0,0.0,-10.0,0.0
208000.0,0.0,0.0,0.0,0.0,0.0
208500.0,8.1015625,-10.0,-10.0,0.0,0.0
209000.0,8.171875,-10.0,0.0,0.0,-10.0
209500.0,8.3828125,0.0,-10.0,0.0,-10.0
210000.0,9.2265625,0.0,-10.0,0.0,0.0
210500.0,0.0,0.0,0.0,0.0,0.0
211000.0,-10.0,0.0,0.0,0.0,-10.0
211500.0,0.0,0.0,0.0,0.0,0.0
212000.0,0.0,0.0,0.0,0.0,0.0
212500.0,8.171875,-10.0,0.0,0.0,0.0
213000.0,8.48828125,0.0,0.0,0.0,-10.0
213500.0,-10.0,-10.0,-10.0,0.0,0.0
214000.0,7.64453125,0.0,0.0,-10.0,0.0
214500.0,0.0,0.0,0.0,-10.0,0.0
215000.0,6.66015625,0.0,0.0,0.0,-10.0
215500.0,0.0,-10.0,0.0,0.0,0.0
216000.0,0.0,0.0,0.0,0.0,0.0
216500.0,8.34765625,0.0,0.0,0.0,0.0
217000.0,0.0,-10.0,6.484375,0.0,-10.0
217500.0,-10.0,-10.0,0.0,-10.0,0.0
218000.0,0.0,0.0,0.0,-10.0,-10.0
218500.0,0.0,0.0,0.0,0.0,0.0
219000.0,9.05078125,0.0,0.0,8.13671875,0.0
219500.0,9.5078125,0.0,0.0,0.0,-10.0
220000.0,9.12109375,-10.0,0.0,0.0,0.0
220500.0,9.2265625,-10.0,0.0,0.0,0.0
221000.0,-10.0,0.0,-10.0,-10.0,0.0
221500.0,8.1015625,0.0,0.0,0.0,-10.0
222000.0,9.19140625,0.0,0.0,0.0,0.0
222500.0,9.015625,0.0,0.0,0.0,0.0
223000.0,8.48828125,0.0,-10.0,0.0,0.0
223500.0,9.33203125,0.0,0.0,0.0,-10.0
224000.0,-10.0,-10.0,0.0,0.0,0.0
224500.0,9.40234375,-10.0,0.0,-10.0,0.0
225000.0,8.171875,0.0,0.0,0.0,0.0
225500.0,-10.0,0.0,0.0,0.0,-10.0
226000.0,8.98046875,0.0,0.0,0.0,0.0
226500.0,6.9765625,-10.0,0.0,-10.0,0.0
227000.0,8.875,0.0,0.0,-10.0,0.0
227500.0,9.40234375,0.0,0.0,0.0,0.0
228000.0,8.06640625,0.0,0.0,0.0,0.0
228500.0,9.5078125,0.0,0.0,0.0,0.0
229000.0,9.3671875,0.0,-10.0,-10.0,0.0
229500.0,9.15625,0.0,0.0,0.0,0.0
230000.0,9.26171875,-10.0,0.0,0.0,0.0
230500.0,8.9453125,0.0,0.0,0.0,0.0
231000.0,8.734375,0.0,0.0,0.0,0.0
231500.0,9.4375,0.0,-10.0,0.0,-10.0
232000.0,9.12109375,0.0,0.0,0.0,0.0
232500.0,8.69921875,0.0,0.0,0.0,0.0
233000.0,-10.0,0.0,0.0,0.0,0.0
233500.0,9.12109375,0.0,0.0,0.0,0.0
234000.0,9.12109375,0.0,0.0,0.0,0.0
234500.0,9.0859375,0.0,0.0,-10.0,0.0
235000.0,-10.0,-10.0,0.0,0.0,0.0
235500.0,9.47265625,-10.0,0.0,-10.0,-10.0
236000.0,9.3671875,-10.0,0.0,-10.0,0.0
236500.0,9.3671875,0.0,0.0,-10.0,0.0
237000.0,9.05078125,0.0,0.0,0.0,0.0
237500.0,8.3125,0.0,-10.0,0.0,-10.0
238000.0,7.57421875,-10.0,0.0,0.0,-10.0
238500.0,9.12109375,0.0,0.0,7.75,0.0
239000.0,9.3671875,0.0,-10.0,0.0,0.0
239500.0,-10.0,0.0,0.0,-10.0,-10.0
240000.0,9.0859375,7.08203125,-10.0,0.0,0.0
240500.0,9.296875,0.0,0.0,0.0,-10.0
241000.0,8.83984375,-10.0,0.0,0.0,0.0
241500.0,9.40234375,0.0,0.0,0.0,0.0
242000.0,8.55859375,0.0,0.0,0.0,0.0
242500.0,9.5078125,0.0,0.0,0.0,-10.0
243000.0,9.4375,-10.0,-10.0,0.0,0.0
243500.0,9.15625,0.0,0.0,0.0,0.0
244000.0,9.578125,0.0,0.0,0.0,-10.0
244500.0,9.0859375,0.0,0.0,0.0,0.0
245000.0,9.578125,0.0,0.0,0.0,0.0
245500.0,9.5078125,-10.0,0.0,0.0,-10.0
246000.0,9.5078125,0.0,0.0,0.0,0.0
246500.0,9.0859375,-10.0,0.0,0.0,0.0
247000.0,9.4375,-10.0,0.0,7.92578125,0.0
247500.0,9.40234375,0.0,0.0,0.0,-10.0
248000.0,9.015625,0.0,0.0,0.0,-10.0
248500.0,9.15625,0.0,0.0,-10.0,0.0
249000.0,8.453125,0.0,0.0,0.0,0.0
249500.0,9.0859375,0.0,0.0,-10.0,0.0
250000.0,8.91015625,0.0,0.0,0.0,0.0
250500.0,9.33203125,0.0,0.0,0.0,0.0
251000.0,9.15625,-10.0,0.0,0.0,0.0
251500.0,8.06640625,0.0,0.0,-10.0,0.0
252000.0,8.91015625,0.0,0.0,7.43359375,-10.0
252500.0,9.578125,0.0,0.0,0.0,0.0
253000.0,-10.0,-10.0,0.0,0.0,0.0
253500.0,6.8359375,-10.0,0.0,-10.0,0.0
254000.0,9.2265625,0.0,0.0,-10.0,0.0
254500.0,8.27734375,-10.0,0.0,0.0,0.0
255000.0,6.90625,0.0,0.0,-10.0,0.0
255500.0,0.0,0.0,0.0,0.0,0.0
256000.0,6.94140625,0.0,0.0,-10.0,0.0
256500.0,6.871093749999999,0.0,0.0,0.0,0.0
257000.0,-10.0,0.0,-10.0,0.0,0.0
257500.0,0.0,0.0,0.0,0.0,0.0
