frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
150000.0,0,2,2,0,0
150500.0,0,0,3,0,0
151000.0,0,0,0,3,2
151500.0,0,2,2,2,2
152000.0,1,1,3,3,3
152500.0,0,0,3,0,0
153000.0,1,2,2,0,0
153500.0,1,1,3,1,1
154000.0,1,1,3,2,2
154500.0,0,1,3,2,0
155000.0,0,1,3,2,0
155500.0,0,0,2,2,1
156000.0,0,1,2,3,0
156500.0,0,2,0,2,0
157000.0,0,0,0,3,0
157500.0,0,0,3,0,0
158000.0,0,0,2,2,3
158500.0,0,0,3,1,2
159000.0,0,0,3,0,3
159500.0,0,0,3,3,0
160000.0,0,0,3,0,0
160500.0,0,0,3,0,0
161000.0,0,0,0,2,0
161500.0,0,0,0,0,0
162000.0,0,0,0,0,0
162500.0,0,0,3,0,0
163000.0,0,0,3,0,3
163500.0,0,2,2,3,0
164000.0,0,1,1,0,2
164500.0,0,1,1,0,2
165000.0,0,0,3,2,3
165500.0,0,0,2,0,2
166000.0,0,0,2,0,0
166500.0,0,0,3,0,0
167000.0,0,1,1,0,0
167500.0,0,1,0,0,0
168000.0,0,1,0,3,2
168500.0,0,1,0,3,3
169000.0,0,1,3,0,3
169500.0,0,1,3,0,0
170000.0,1,0,2,0,3
170500.0,1,2,3,1,0
171000.0,0,2,0,0,0
171500.0,0,1,1,2,2
172000.0,1,1,0,3,0
172500.0,0,2,3,0,0
173000.0,0,1,0,1,3
173500.0,0,0,0,2,0
174000.0,0,0,0,1,3
174500.0,1,0,2,0,0
175000.0,0,0,0,0,3
175500.0,0,1,0,0,2
176000.0,0,2,0,0,3
176500.0,0,0,3,0,0
177000.0,0,0,2,0,3
177500.0,0,0,3,0,0
178000.0,0,0,3,2,3
178500.0,0,0,1,1,0
179000.0,0,0,2,1,3
179500.0,0,0,1,1,3
180000.0,0,0,0,3,3
180500.0,1,0,0,1,2
181000.0,1,0,2,1,2
181500.0,1,0,0,3,1
182000.0,1,0,1,2,2
182500.0,1,0,3,0,2
183000.0,1,2,0,2,0
183500.0,1,0,3,2,0
184000.0,1,1,0,3,0
184500.0,1,0,3,3,0
185000.0,1,0,2,1,3
185500.0,1,0,0,1,1
186000.0,0,1,0,0,0
186500.0,0,2,1,1,2
187000.0,0,2,2,0,0
187500.0,0,0,2,3,3
188000.0,0,0,2,1,3
188500.0,0,2,3,0,1
189000.0,0,0,3,0,3
189500.0,0,1,3,0,3
190000.0,0,0,0,0,1
190500.0,0,0,0,0,3
191000.0,0,0,3,0,0
191500.0,1,1,3,2,0
192000.0,0,0,0,3,0
192500.0,1,1,0,3,0
193000.0,1,1,0,2,1
193500.0,0,1,3,3,3
194000.0,0,2,0,1,0
194500.0,0,0,3,0,2
195000.0,0,2,0,2,0
195500.0,1,0,0,3,2
196000.0,0,1,3,3,3
196500.0,0,1,0,3,2
197000.0,0,1,0,0,0
197500.0,0,1,2,0,2
198000.0,1,2,3,2,3
198500.0,0,0,2,3,3
199000.0,0,0,0,2,3
199500.0,0,0,2,0,3
200000.0,0,1,0,0,2
200500.0,1,0,2,0,3
201000.0,0,2,3,3,0
201500.0,0,2,3,0,0
202000.0,1,0,0,0,0
202500.0,1,0,2,1,2
203000.0,1,0,0,0,2
203500.0,0,2,3,0,0
204000.0,0,2,0,3,0
204500.0,1,2,3,2,3
205000.0,1,0,1,1,0
205500.0,0,1,0,1,0
206000.0,0,0,3,0,2
206500.0,0,2,0,0,3
207000.0,0,2,1,0,0
207500.0,0,0,3,0,3
208000.0,0,2,3,0,2
208500.0,0,0,3,1,2
209000.0,0,0,2,3,1
209500.0,0,0,3,1,0
210000.0,0,0,2,1,2
210500.0,0,0,0,0,3
211000.0,0,0,1,0,1
211500.0,0,0,3,0,3
212000.0,1,1,3,2,0
212500.0,0,0,2,2,3
213000.0,0,2,1,3,3
213500.0,0,1,0,1,2
214000.0,0,0,3,0,3
214500.0,0,0,3,3,2
215000.0,0,0,3,2,1
215500.0,1,0,0,2,0
216000.0,0,0,3,0,3
216500.0,1,0,0,0,1
217000.0,0,2,0,0,0
217500.0,0,0,2,0,3
218000.0,1,1,2,0,0
218500.0,1,0,0,0,0
219000.0,0,0,0,0,3
219500.0,0,2,3,0,2
220000.0,0,1,3,0,3
220500.0,0,0,3,2,3
221000.0,0,2,1,0,1
221500.0,0,2,0,0,0
222000.0,0,0,0,2,3
222500.0,0,0,1,0,3
223000.0,0,0,1,3,3
223500.0,0,0,2,0,0
224000.0,1,0,3,0,0
224500.0,1,0,1,3,3
225000.0,0,0,1,3,2
225500.0,0,0,1,1,0
226000.0,0,0,2,1,3
226500.0,0,2,3,1,3
227000.0,0,0,3,1,3
227500.0,0,2,3,1,3
228000.0,0,0,1,0,1
228500.0,0,2,3,0,1
229000.0,1,1,3,3,3
229500.0,0,0,3,0,3
230000.0,1,1,3,0,3
230500.0,0,0,2,2,0
231000.0,0,2,0,0,3
231500.0,0,0,1,0,3
232000.0,0,0,0,0,3
232500.0,1,2,3,0,0
233000.0,1,0,3,3,0
233500.0,0,0,3,0,2
234000.0,0,2,2,3,0
234500.0,0,0,2,3,2
235000.0,1,1,3,0,0
235500.0,0,2,1,0,0
236000.0,0,2,2,0,3
236500.0,1,0,3,3,1
237000.0,0,1,3,0,0
237500.0,0,1,0,0,0
238000.0,0,1,1,3,3
238500.0,1,0,0,3,2
239000.0,0,0,3,0,2
239500.0,1,2,3,3,3
240000.0,0,2,3,0,3
240500.0,0,0,1,0,3
241000.0,0,0,1,1,2
241500.0,0,0,3,0,0
242000.0,0,0,0,0,3
242500.0,1,0,1,1,3
243000.0,0,0,2,0,3
243500.0,0,0,3,2,3
244000.0,1,0,3,0,3
244500.0,1,0,0,1,2
245000.0,1,0,3,2,3
245500.0,0,2,2,0,2
246000.0,0,1,0,2,3
246500.0,0,2,0,3,0
247000.0,0,0,3,3,3
247500.0,0,0,1,0,3
248000.0,0,1,0,2,3
248500.0,0,0,3,2,3
249000.0,0,0,2,1,0
249500.0,0,2,3,1,1
250000.0,0,0,3,3,3
250500.0,0,0,1,3,0
251000.0,0,0,3,1,3
251500.0,0,0,3,0,2
252000.0,0,0,3,0,0
252500.0,0,0,3,0,3
253000.0,0,2,2,0,3
253500.0,0,0,0,0,0
254000.0,0,2,0,0,0
254500.0,1,0,3,3,0
255000.0,0,1,2,0,0
255500.0,0,0,3,0,1
256000.0,0,0,2,3,0
256500.0,0,0,2,0,0
257000.0,0,1,2,0,2
257500.0,0,0,0,2,0
258000.0,0,0,3,1,3
258500.0,0,2,3,3,0
259000.0,1,2,0,2,1
259500.0,1,2,0,1,0
260000.0,0,0,3,0,3
260500.0,1,2,1,1,0
261000.0,0,2,3,0,0
261500.0,0,0,0,1,0
262000.0,0,0,1,1,0
262500.0,0,2,1,0,2
263000.0,0,0,3,0,3
263500.0,0,2,0,0,3
264000.0,0,2,2,3,2
264500.0,0,0,2,1,0
265000.0,0,1,2,0,3
265500.0,0,2,3,1,2
266000.0,0,2,0,0,0
266500.0,0,0,2,3,3
267000.0,1,0,0,3,2
267500.0,0,2,2,1,2
268000.0,0,2,3,3,2
268500.0,1,2,2,0,3
269000.0,1,2,2,3,3
269500.0,0,2,3,1,0
270000.0,0,2,3,3,2
270500.0,0,2,1,3,3
271000.0,0,2,3,1,1
271500.0,0,0,0,3,0
272000.0,0,0,3,2,1
272500.0,0,2,0,1,0
273000.0,0,2,2,3,0
273500.0,0,0,0,3,2
274000.0,0,0,3,3,1
274500.0,1,0,2,3,1
275000.0,1,2,3,1,3
275500.0,0,2,0,2,3
276000.0,0,2,1,0,0
276500.0,0,0,3,1,3
277000.0,0,2,3,3,3
277500.0,1,0,3,0,0
278000.0,1,0,1,3,2
278500.0,1,0,0,1,3
279000.0,0,0,3,2,3
279500.0,0,2,1,2,3
280000.0,1,0,3,3,3
280500.0,0,0,3,3,3
281000.0,0,0,3,1,0
281500.0,1,0,1,0,3
282000.0,0,2,3,0,2
282500.0,0,0,1,2,1
283000.0,1,2,1,0,2
283500.0,0,0,3,3,2
284000.0,0,0,0,1,0
284500.0,0,0,3,1,2
285000.0,0,1,0,0,0
285500.0,1,2,0,2,3
286000.0,1,0,3,1,0
286500.0,0,1,2,3,3
287000.0,0,1,3,3,2
287500.0,0,2,0,1,2
288000.0,1,2,3,0,3
288500.0,0,0,3,1,3
289000.0,0,0,0,3,2
289500.0,0,1,3,3,3
290000.0,1,2,3,2,3
290500.0,0,0,3,3,3
291000.0,0,0,2,3,3
291500.0,0,0,2,1,0
292000.0,0,0,3,0,3
292500.0,0,0,1,0,2
293000.0,0,0,3,1,3
293500.0,0,2,0,0,3
294000.0,1,1,0,0,3
294500.0,1,0,3,0,2
295000.0,0,0,3,1,3
295500.0,1,1,3,0,3
296000.0,0,0,3,1,3
296500.0,0,2,3,3,2
297000.0,0,2,2,0,0
297500.0,0,0,0,0,3
298000.0,0,0,1,0,3
298500.0,1,0,3,0,2
299000.0,1,2,3,0,2
299500.0,0,2,3,3,0
300000.0,0,2,2,0,2
300500.0,1,0,3,3,3
301000.0,0,2,2,1,3
301500.0,0,0,3,0,3
302000.0,1,2,0,2,3
302500.0,0,2,0,3,3
303000.0,1,2,3,3,3
303500.0,1,0,3,0,2
304000.0,0,0,3,3,0
304500.0,1,2,3,3,0
305000.0,0,2,3,2,0
305500.0,0,2,1,2,2
306000.0,1,0,1,3,3
306500.0,0,0,3,1,3
307000.0,1,0,3,0,3
307500.0,0,0,3,2,2
308000.0,0,0,1,3,2
308500.0,1,2,3,1,3
309000.0,0,1,3,0,0
309500.0,1,0,0,3,3
310000.0,0,1,1,0,2
310500.0,0,0,3,0,3
311000.0,0,0,0,3,3
311500.0,1,0,3,0,3
312000.0,0,2,0,0,3
312500.0,1,0,3,3,0
313000.0,0,0,0,1,3
313500.0,0,2,0,3,2
314000.0,0,2,2,2,2
314500.0,1,2,3,3,0
315000.0,0,2,2,3,3
315500.0,0,2,3,0,0
316000.0,0,0,3,0,3
316500.0,0,0,0,0,3
317000.0,0,2,1,3,3
317500.0,0,2,3,1,0
318000.0,1,2,0,3,3
318500.0,1,0,3,3,2
319000.0,0,1,1,3,2
319500.0,1,0,0,2,1
320000.0,0,2,0,0,3
320500.0,0,0,2,0,0
321000.0,0,0,3,3,0
321500.0,0,2,3,3,0
322000.0,0,1,3,0,3
322500.0,0,2,3,3,3
323000.0,1,0,1,3,3
323500.0,0,0,3,0,3
324000.0,0,0,0,2,0
324500.0,1,0,3,3,3
325000.0,0,2,3,3,0
325500.0,0,2,3,3,3
326000.0,0,2,0,2,3
326500.0,0,0,1,2,0
327000.0,0,2,1,3,3
327500.0,0,2,1,3,0
328000.0,0,0,2,2,1
328500.0,1,0,3,1,3
329000.0,0,2,0,1,3
329500.0,1,2,3,3,0
330000.0,0,2,3,3,3
330500.0,0,1,1,3,3
331000.0,0,2,3,2,2
331500.0,1,2,3,1,3
332000.0,0,0,0,3,3
332500.0,0,2,3,3,3
333000.0,1,0,3,3,2
333500.0,0,0,3,3,0
334000.0,0,2,3,1,3
334500.0,1,0,3,2,0
335000.0,0,0,0,3,3
335500.0,0,0,3,3,0
336000.0,1,2,0,3,3
336500.0,1,2,1,1,3
337000.0,0,0,3,3,1
337500.0,1,2,3,1,2
338000.0,1,2,3,3,1
338500.0,1,0,3,2,1
339000.0,1,2,1,0,3
339500.0,0,2,3,3,1
340000.0,0,2,3,3,3
340500.0,0,2,3,0,0
341000.0,0,2,0,1,3
341500.0,1,0,3,3,0
342000.0,1,0,3,3,2
342500.0,1,2,3,0,3
343000.0,1,0,3,3,0
343500.0,1,1,2,3,3
344000.0,0,2,3,3,3
344500.0,0,2,0,1,3
345000.0,0,2,3,0,3
345500.0,0,2,3,0,3
346000.0,0,2,0,3,3
346500.0,0,0,2,3,3
347000.0,0,1,3,1,0
347500.0,1,0,3,2,2
348000.0,0,2,3,3,3
348500.0,1,2,3,3,3
349000.0,0,2,3,3,3
349500.0,0,0,0,1,3
350000.0,0,0,3,0,3
350500.0,0,2,3,3,3
351000.0,0,2,1,2,1
351500.0,0,0,3,3,1
352000.0,0,2,3,3,0
352500.0,0,2,3,3,3
353000.0,0,0,3,0,2
353500.0,0,2,3,3,2
354000.0,1,2,0,2,3
354500.0,1,0,3,3,3
355000.0,0,2,3,3,3
355500.0,0,2,3,3,3
356000.0,0,2,0,1,2
356500.0,0,0,3,3,0
357000.0,0,0,3,0,0
357500.0,0,1,1,1,3
358000.0,1,0,1,3,1
358500.0,0,1,2,0,3
359000.0,0,2,3,3,3
359500.0,0,0,3,1,1
360000.0,0,1,1,0,2
360500.0,0,2,1,0,3
361000.0,0,1,1,3,0
361500.0,0,0,2,3,0
362000.0,1,2,3,3,2
362500.0,1,2,3,0,3
363000.0,1,2,0,3,2
363500.0,1,1,3,3,3
364000.0,0,1,0,2,2
364500.0,1,2,3,3,0
365000.0,0,2,3,3,3
365500.0,0,2,3,1,3
366000.0,1,2,3,2,3
366500.0,0,0,3,2,2
367000.0,0,2,0,2,3
367500.0,1,2,0,3,3
368000.0,0,0,3,0,2
368500.0,0,2,3,0,3
369000.0,0,1,3,3,0
369500.0,0,2,2,0,3
370000.0,0,2,2,3,1
370500.0,0,0,0,1,2
371000.0,0,0,3,0,1
371500.0,1,2,3,3,0
372000.0,0,2,1,3,0
372500.0,0,2,0,3,1
373000.0,0,0,0,1,0
373500.0,0,0,0,3,1
374000.0,0,2,1,3,2
374500.0,0,2,3,3,0
375000.0,0,2,0,3,3
375500.0,0,1,3,3,3
376000.0,0,1,3,3,3
376500.0,0,2,1,3,3
377000.0,1,1,3,3,1
377500.0,0,1,2,0,3
378000.0,0,2,2,0,3
378500.0,0,1,0,3,3
379000.0,0,2,1,3,3
379500.0,1,0,3,3,2
380000.0,0,0,3,3,2
380500.0,1,2,3,3,3
381000.0,1,2,2,3,0
381500.0,0,2,2,0,3
382000.0,0,0,3,3,2
382500.0,0,0,3,3,3
383000.0,0,2,2,3,0
383500.0,0,1,1,3,3
384000.0,0,1,3,3,3
384500.0,0,1,0,3,3
385000.0,0,1,3,2,2
385500.0,0,2,3,3,3
386000.0,1,2,2,3,1
386500.0,0,2,3,1,3
387000.0,0,2,3,3,0
387500.0,1,0,2,1,3
388000.0,0,2,1,3,0
388500.0,0,2,3,3,3
389000.0,0,2,2,3,1
389500.0,1,1,3,3,1
390000.0,1,0,1,3,0
390500.0,0,2,3,1,3
391000.0,1,0,3,3,3
391500.0,1,1,3,3,0
392000.0,1,2,3,3,3
392500.0,0,1,0,3,3
393000.0,1,2,1,3,1
393500.0,1,1,3,3,0
394000.0,1,0,3,3,1
394500.0,1,0,3,0,3
395000.0,0,2,0,3,0
395500.0,0,1,3,3,3
396000.0,0,1,3,3,0
396500.0,1,2,3,3,0
397000.0,0,1,1,3,3
397500.0,0,2,1,3,3
398000.0,0,2,3,3,3
398500.0,0,0,0,3,3
399000.0,1,0,2,3,3
399500.0,0,0,0,3,3
400000.0,0,2,2,3,3
400500.0,0,1,3,3,0
401000.0,0,0,3,3,0
401500.0,0,2,2,3,3
402000.0,1,2,2,3,3
402500.0,0,2,2,3,3
403000.0,1,0,0,3,2
403500.0,0,2,3,3,1
404000.0,1,0,2,3,2
404500.0,0,2,3,1,3
405000.0,0,0,3,3,3
405500.0,0,2,0,3,0
406000.0,1,2,0,3,3
406500.0,0,2,0,3,3
407000.0,0,2,3,3,0
407500.0,0,2,2,2,2
408000.0,0,1,3,3,2
408500.0,0,0,0,3,3
409000.0,0,2,2,3,0
409500.0,0,2,3,3,3
410000.0,1,0,1,2,2
410500.0,0,2,0,3,3
411000.0,0,2,3,0,3
411500.0,0,2,0,3,3
412000.0,0,2,3,0,3
