frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
50000.0,-2.9103830456733704e-11,-5.820766091346741e-11,-1.979060471057892e-09,9.313225746154785e-10,-6.402842700481415e-10
50500.0,1.7462298274040222e-09,3.4924596548080444e-10,-9.313225746154785e-10,-1.6298145055770874e-09,-8.149072527885437e-10
51000.0,-7.130438461899757e-10,6.548361852765083e-10,4.656612873077393e-10,-6.984919309616089e-10,-1.1641532182693481e-10
51500.0,1.076841726899147e-09,1.6298145055770874e-09,-1.4115357771515846e-09,2.561137080192566e-09,-5.093170329928398e-10
52000.0,-1.1641532182693481e-10,-7.275957614183426e-10,1.3242242857813835e-09,1.1641532182693481e-09,-4.656612873077393e-10
52500.0,-9.313225746154785e-10,5.238689482212067e-10,-1.3969838619232178e-09,5.238689482212067e-10,2.9103830456733704e-10
53000.0,1.1641532182693481e-09,-1.8917489796876907e-09,3.346940502524376e-10,5.820766091346741e-10,9.89530235528946e-10
53500.0,-1.7462298274040222e-10,-1.3969838619232178e-09,-9.313225746154785e-10,2.3283064365386963e-10,-1.3969838619232178e-09
54000.0,4.511093720793724e-10,-9.313225746154785e-10,-1.4551915228366852e-09,-4.94765117764473e-10,-1.862645149230957e-09
54500.0,3.2014213502407074e-10,-5.820766091346741e-11,3.4924596548080444e-10,-4.656612873077393e-10,2.270098775625229e-09
55000.0,-2.6193447411060333e-10,-1.979060471057892e-09,-1.1641532182693481e-09,-1.3969838619232178e-09,-4.0745362639427185e-10
55500.0,-2.9103830456733704e-10,-2.3283064365386963e-10,-1.6298145055770874e-09,6.693881005048752e-10,
56000.0,2.764863893389702e-10,1.6007106751203537e-10,1.1641532182693481e-10,-6.984919309616089e-10,1.0477378964424133e-09
56500.0,-8.149072527885437e-10,4.0745362639427185e-10,7.275957614183426e-10,-5.238689482212067e-10,1.3969838619232178e-09
57000.0,-1.7462298274040222e-10,7.566995918750763e-10,6.984919309616089e-10,-1.1641532182693481e-09,-1.1641532182693481e-09
57500.0,1.1641532182693481e-10,1.0477378964424133e-09,2.3283064365386963e-10,-1.1641532182693481e-09,1.7462298274040222e-10
58000.0,4.3655745685100555e-10,2.3283064365386963e-10,-1.1641532182693481e-09,-1.7462298274040222e-10,9.89530235528946e-10
58500.0,,-1.3969838619232178e-09,-8.149072527885437e-10,1.3096723705530167e-09,-1.862645149230957e-09
59000.0,6.111804395914078e-10,8.731149137020111e-10,-1.6880221664905548e-09,-2.9103830456733704e-11,4.656612873077393e-10
59500.0,-1.7462298274040222e-10,1.1641532182693481e-09,8.731149137020111e-10,-1.1641532182693481e-10,-4.6566128730773926e-09
60000.0,-5.529727786779404e-10,-7.130438461899757e-10,1.6298145055770874e-09,-5.238689482212067e-10,-4.656612873077393e-10
60500.0,5.966285243630409e-10,-2.3283064365386963e-10,1.1641532182693481e-10,-6.984919309616089e-10,4.656612873077393e-10
61000.0,-4.0745362639427185e-10,1.862645149230957e-09,2.7939677238464355e-09,6.111804395914078e-10,5.820766091346741e-10
61500.0,4.0745362639427185e-10,-2.5029294192790985e-09,-2.2992026060819626e-09,-1.2223608791828156e-09,-2.3283064365386963e-10
62000.0,-2.9103830456733704e-11,-2.3283064365386963e-10,-1.8044374883174896e-09,-2.6193447411060333e-10,8.149072527885437e-10
62500.0,7.566995918750763e-10,-7.566995918750763e-10,-3.4924596548080444e-10,1.6298145055770874e-09,1.6298145055770874e-09
63000.0,-5.238689482212067e-10,-1.7462298274040222e-10,-8.149072527885437e-10,1.7462298274040222e-09,3.7834979593753815e-10
63500.0,2.3283064365386963e-10,-4.656612873077393e-10,4.656612873077393e-10,-6.984919309616089e-10,-3.7834979593753815e-10
64000.0,8.149072527885437e-10,-3.92901711165905e-10,1.57160684466362e-09,-6.984919309616089e-10,-1.0477378964424133e-09
64500.0,-4.656612873077393e-10,1.6007106751203537e-10,2.0372681319713593e-10,-1.979060471057892e-09,2.9103830456733704e-10
65000.0,2.9103830456733704e-11,-5.384208634495735e-10,-2.3283064365386963e-10,7.566995918750763e-10,1.6298145055770874e-09
65500.0,8.731149137020111e-11,-3.2014213502407074e-10,1.6007106751203537e-09,9.313225746154785e-10,-5.820766091346741e-10
66000.0,-6.402842700481415e-10,6.984919309616089e-10,1.6880221664905548e-09,9.313225746154785e-10,6.984919309616089e-10
66500.0,1.8917489796876907e-10,3.4924596548080444e-10,2.3283064365386963e-10,4.656612873077393e-10,8.731149137020111e-10
67000.0,-1.1641532182693481e-10,-9.313225746154785e-10,2.561137080192566e-09,-1.280568540096283e-09,1.0477378964424133e-09
67500.0,2.3283064365386963e-10,-1.1641532182693481e-10,-1.2514647096395493e-09,1.1641532182693481e-09,8.731149137020111e-10
68000.0,-5.820766091346741e-10,-1.2369127944111824e-10,-4.656612873077393e-10,1.862645149230957e-09,-3.4924596548080444e-10
68500.0,-3.4924596548080444e-10,1.775333657860756e-09,1.7462298274040222e-10,5.820766091346741e-10,4.94765117764473e-10
69000.0,-1.0622898116707802e-09,-6.984919309616089e-10,-4.656612873077393e-10,8.731149137020111e-10,-5.820766091346741e-11
69500.0,-7.275957614183426e-10,-1.4551915228366852e-10,5.238689482212067e-10,-1.1641532182693481e-10,-2.6775524020195007e-09
70000.0,1.1641532182693481e-10,1.2223608791828156e-09,-1.0477378964424133e-09,9.313225746154785e-10,-2.3283064365386963e-10
70500.0,-1.7462298274040222e-10,-3.4924596548080444e-10,5.820766091346741e-10,2.0372681319713593e-09,
71000.0,8.731149137020111e-11,-3.4924596548080444e-10,1.1641532182693481e-10,-3.14321368932724e-09,1.1641532182693481e-09
71500.0,-8.731149137020111e-11,-1.4551915228366852e-11,-2.3283064365386963e-10,7.275957614183426e-11,-1.5425030142068863e-09
