frames,local,normal,simple
500.0,0.5532785654067993,0.5723258256912231,0.5824331641197205
1000.0,0.5975682139396667,0.7956711053848267,0.6167606115341187
1500.0,0.6246500611305237,0.9,0.6313624382019043
2000.0,0.6817516088485718,0.8800667524337769,0.7007807493209839
2500.0,0.6977065205574036,0.9,0.762123167514801
3000.0,0.7398713231086731,0.8476861715316772,0.7671700716018677
3500.0,0.7753571271896362,0.9,0.8116046190261841
4000.0,0.6969281435012817,0.8941668272018433,0.8280684947967529
4500.0,0.7472302913665771,0.9,0.7632236480712891
5000.0,0.7472870945930481,0.9,0.8372252583503723
5500.0,0.7413324117660522,0.9,0.7177762985229492
6000.0,0.8028806447982788,0.9,0.7837871313095093
6500.0,0.8155779242515564,0.9,0.8172578811645508
7000.0,0.8398955464363098,0.9,0.6943599581718445
7500.0,0.84377521276474,0.9,0.9
8000.0,0.7597742080688477,0.9,0.9
8500.0,0.7496368288993835,0.9,0.9
9000.0,0.7618528604507446,0.9,0.9
9500.0,0.7961431741714478,0.9,0.9
10000.0,0.7560084462165833,0.9,0.9
10500.0,0.7608194351196289,0.9,0.8909739851951599
11000.0,0.7777736186981201,0.9,0.9
11500.0,0.7793094515800476,0.9,0.9
12000.0,0.6270131468772888,0.9,0.8939797282218933
12500.0,0.789496660232544,0.9,0.8658261895179749
13000.0,0.7758898735046387,0.9,0.7374441027641296
13500.0,0.7678540945053101,0.9,0.862330436706543
14000.0,0.7578855752944946,0.7735503911972046,0.7970708608627319
14500.0,0.6184619069099426,0.5743024349212646,0.7312963008880615
15000.0,0.76126629114151,0.5220272541046143,0.6460347771644592
15500.0,0.8015897870063782,0.703301191329956,0.5253218412399292
16000.0,0.661750853061676,0.7935966849327087,0.46987348794937134
16500.0,0.6092933416366577,0.9,0.34755250811576843
17000.0,0.5820969343185425,0.8906804323196411,0.44732171297073364
17500.0,0.5080889463424683,0.9,0.23314379155635834
18000.0,0.4972783327102661,0.9,0.21504095196723938
18500.0,0.45133402943611145,0.9,0.2615410387516022
19000.0,0.4486852288246155,0.8858981728553772,0.21212217211723328
19500.0,0.4491410255432129,0.7092576622962952,0.19065283238887787
20000.0,0.4177331030368805,0.7632217407226562,0.15182213485240936
20500.0,0.35091525316238403,0.8427144289016724,0.3375159800052643
21000.0,0.37492308020591736,0.9,0.22829295694828033
21500.0,0.3492525815963745,0.9,0.11141950637102127
22000.0,0.36433660984039307,0.9,0.1
22500.0,0.3082734942436218,0.8409940004348755,0.12178704887628555
23000.0,0.383078932762146,0.8329836130142212,0.15671025216579437
23500.0,0.43849804997444153,0.7711751461029053,0.2545582950115204
24000.0,0.4770991802215576,0.7553156614303589,0.2930288314819336
24500.0,0.49867936968803406,0.8038188219070435,0.39118337631225586
25000.0,0.513136088848114,0.8671891093254089,0.46641695499420166
