frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
36000.0,1705265139.3808737,1705190578.6161242,1704820936.777072,1704497223.5995517,1704420317.4332209
36500.0,1705265145.76387,1705190585.6631262,1704820942.985072,1704497229.8840518,1704420323.8492217
37000.0,1705265152.1363711,1705190592.8061247,1704820949.143074,1704497236.1595538,1704420330.350722
37500.0,1705265158.6578705,1705190600.0061252,1704820955.3015735,1704497242.5500512,1704420336.9412234
38000.0,1705265165.2158732,1705190607.4851248,1704820961.4595716,1704497248.9045527,1704420343.372722
38500.0,1705265172.6228716,1705190614.6466243,1704820967.7955718,1704497255.7575526,1704420349.8137226
39000.0,1705265179.105869,1705190622.0326262,1704820974.008572,1704497262.1285515,1704420356.2242203
39500.0,1705265185.5293715,1705190629.2741241,1704820980.1860747,1704497268.4745526,1704420362.5807214
40000.0,1705265191.94137,1705190636.6626253,1704820986.357073,1704497274.720053,1704420368.9452224
40500.0,1705265199.455369,1705190645.3676248,1704820993.8990724,1704497282.1000519,1704420376.5802217
41000.0,1705265205.750871,1705190652.9556243,1704821000.2205727,1704497288.3830512,1704420383.004221
41500.0,1705265212.1163726,1705190660.0231266,1704821006.4380732,1704497294.7025537,1704420389.3997197
42000.0,1705265218.6118703,1705190667.5606248,1704821012.6090717,1704497300.9130514,1704420395.7587228
42500.0,1705265225.0513713,1705190675.1581252,1704821018.8355718,1704497307.3630528,1704420402.3492212
43000.0,1705265231.4253714,1705190682.456623,1704821025.027572,1704497313.7345552,1704420409.1022398
43500.0,1705265237.7578707,1705190689.674126,1704821031.2315722,1704497320.2445536,1704420415.5452223
44000.0,1705265244.4088702,1705190697.054626,1704821037.4280717,1704497326.6755514,1704420421.9327207
44500.0,1705265251.1173713,1705190704.2546248,1704821043.6625714,1704497333.1030555,1704420428.2387228
45000.0,1705265257.5778723,1705190711.5646248,1704821049.8220742,1704497339.4045515,1704420434.7027223
45500.0,1705265265.2093694,1705190720.1021233,1704821057.2875776,1704497346.8195539,1704420442.2197213
46000.0,1705265271.8778698,1705190727.1891265,1704821063.607072,1704497353.0435545,1704420448.662721
46500.0,1705265279.0243711,1705190734.2531257,1704821069.8275735,1704497359.3105514,1704420455.0327203
47000.0,1705265285.6749177,1705190741.5376253,1704821076.0205739,1704497365.6630514,1704420461.4607208
47500.0,1705265292.0978699,1705190749.1341248,1704821082.218573,1704497372.1710541,1704420467.951723
48000.0,1705265298.581371,1705190756.5476255,1704821088.5290716,1704497378.5310555,1704420474.4227233
48500.0,1705265305.164372,1705190763.8971245,1704821094.7620735,1704497384.966554,1704420480.9242222
49000.0,1705265311.864369,1705190771.3516252,1704821100.9340734,1704497391.6365557,1704420487.40122
49500.0,1705265318.2963705,1705190778.707125,1704821107.1320717,1704497397.8675535,1704420493.9217198
50000.0,1705265324.6193714,1705190785.949624,1704821113.2695718,1704497404.159051,1704420500.2877235
50500.0,1705265332.2013705,1705190793.910126,1704821120.6570725,1704497411.5380514,1704420507.745221
51000.0,1705265338.6488733,1705190802.1996257,1704821126.9545717,1704497417.8530529,1704420514.1577203
51500.0,1705265345.0248718,1705190809.7656245,1704821133.1930718,1704497424.1345532,1704420520.7507212
52000.0,1705265351.5923715,1705190817.5661242,1704821139.3665717,1704497430.4840515,1704420527.2852209
52500.0,1705265358.4008694,1705190824.9936247,1704821145.617575,1704497436.7840512,1704420533.8407211
53000.0,1705265365.1598694,1705190832.3821242,1704821151.8435717,1704497443.3085535,1704420540.4592218
53500.0,1705265372.075872,1705190839.6326244,1704821158.0395718,1704497449.6765523,1704420547.273722
54000.0,1705265379.119871,1705190847.2401257,1704821164.2030723,1704497455.9585514,1704420554.298223
54500.0,1705265386.158872,1705190855.3166258,1704821170.3580747,1704497462.192555,1704420561.0642195
55000.0,1705265393.4158704,1705190863.360126,1704821176.582073,1704497468.4680512,1704420567.6702209
55500.0,1705265401.0488703,1705190872.2381253,1704821183.905072,1704497475.8985517,1704420575.4437237
56000.0,1705265407.8533697,1705190879.4651246,1704821190.2065718,1704497482.1815522,1704420582.0907223
56500.0,1705265414.4603722,1705190886.7006254,1704821196.574072,1704497488.4245534,1704420588.6772234
57000.0,1705265421.5353708,1705190893.9601245,1704821202.793572,1704497494.7105522,1704420595.7482207
57500.0,1705265428.696372,1705190901.1746254,1704821209.0575738,1704497501.1585512,1704420602.923222
58000.0,1705265435.6303756,1705190908.4891243,1704821215.2860742,1704497507.5790544,1704420609.849222
58500.0,1705265442.19637,1705190915.739123,1704821221.421573,1704497513.9240513,1704420616.876722
59000.0,1705265448.5073712,1705190922.6851244,1704821227.6795716,1704497520.252554,1704420623.8692236
59500.0,1705265454.888873,1705190929.4671235,1704821233.915074,1704497526.606053,1704420630.1937194
60000.0,1705265461.4568708,1705190936.299625,1704821240.1970742,1704497532.9575512,1704420636.5762234
60500.0,1705265470.1178696,1705190946.1091251,1704821247.3790715,1704497540.3095517,1704420644.831722
61000.0,1705265476.8473697,1705190953.983124,1704821253.5475733,1704497546.6395543,1704420651.6197236
61500.0,1705265483.9793692,1705190961.5701258,1704821259.9280717,1704497552.9355512,1704420657.9782207
62000.0,1705265491.0013688,1705190969.3101249,1704821266.1315722,1704497559.2250514,1704420664.3712223
62500.0,1705265497.3383706,1705190977.2856245,1704821272.3705723,1704497565.5090523,1704420670.9872222
63000.0,1705265504.6948717,1705190985.4531245,1704821278.5640721,1704497572.0190547,1704420677.6672196
63500.0,1705265511.8413708,1705190993.4536252,1704821284.8190742,1704497578.937551,1704420684.274222
64000.0,1705265519.1798716,1705191001.680124,1704821291.080574,1704497585.4845545,1704420690.7177224
64500.0,1705265525.9793692,1705191009.3621254,1704821297.3195717,1704497591.8880534,1704420697.0067205
65000.0,1705265532.9048727,1705191017.3936245,1704821303.5490723,1704497598.2125528,1704420703.5162213
65500.0,1705265541.431371,1705191026.6801248,1704821310.8820717,1704497605.6370516,1704420711.0917213
66000.0,1705265548.8313713,1705191034.4071252,1704821317.1055717,1704497611.921551,1704420717.6402228
66500.0,1705265556.2298715,1705191042.2871232,1704821323.4080749,1704497618.2750523,1704420724.367722
67000.0,1705265563.82437,1705191050.2351263,1704821329.773573,1704497624.6820538,1704420731.081722
67500.0,1705265571.422371,1705191058.0521245,1704821335.951572,1704497631.3680527,1704420737.6822202
68000.0,1705265579.2273705,1705191066.0681262,1704821342.190574,1704497638.7435544,1704420744.3107219
68500.0,1705265586.2268693,1705191073.9861236,1704821348.3465714,1704497645.5535514,1704420750.9027212
69000.0,1705265593.321871,1705191081.9316254,1704821354.5880737,1704497652.3230512,1704420757.3027217
69500.0,1705265600.277373,1705191089.8581245,1704821360.793573,1704497658.912552,1704420763.9097216
70000.0,1705265607.1473727,1705191097.7026243,1704821366.9700718,1704497665.5085528,1704420770.328722
70500.0,1705265615.2663727,1705191106.954626,1704821374.3280716,1704497673.261053,1704420777.9632227
71000.0,1705265622.2573717,1705191114.6951256,1704821380.4930723,1704497679.7755525,1704420784.3762221
71500.0,1705265629.4383717,1705191122.630625,1704821386.714574,1704497686.3030512,1704420790.8732195
72000.0,1705265636.7068708,1705191130.9426253,1704821393.089072,1704497692.9125538,1704420797.336221
72500.0,1705265643.9408717,1705191138.250684,1704821399.311572,1704497699.5075538,1704420803.9977217
73000.0,1705265650.9818707,1705191145.4796228,1704821405.5440717,1704497706.287054,1704420810.4907217
73500.0,1705265657.9793727,1705191152.714125,1704821411.7905738,1704497712.938051,1704420816.8857222
74000.0,1705265665.0413723,1705191160.225125,1704821417.9650738,1704497719.510551,1704420823.4837222
74500.0,1705265672.0703702,1705191167.786125,1704821424.231572,1704497726.0125523,1704420829.9287214
75000.0,1705265679.2183707,1705191175.8411236,1704821430.4175715,1704497732.6015518,1704420836.4277215
75500.0,1705265687.4933727,1705191183.8971257,1704821437.7240748,1704497740.3425515,1704420844.0047212
76000.0,1705265694.8203702,1705191190.8931267,1704821443.963075,1704497746.8110518,1704420850.38622
76500.0,1705265701.9938724,1705191198.2326243,1704821450.2685719,1704497753.3615525,1704420856.820221
77000.0,1705265709.1603706,1705191205.7636254,1704821456.6455731,1704497759.9595542,1704420863.2487211
77500.0,1705265716.1083705,1705191213.0826244,1704821462.8400717,1704497766.479053,1704420869.9142213
78000.0,1705265723.0683703,1705191220.3406265,1704821469.0755718,1704497773.3635533,1704420876.4552224
78500.0,1705265730.2823718,1705191227.858125,1704821475.273574,1704497779.9480536,1704420882.8187203
79000.0,1705265737.4323711,1705191235.032124,1704821481.4880722,1704497786.6120532,1704420889.2872195
79500.0,1705265744.4738715,1705191242.3321252,1704821487.6790717,1704497793.1575525,1704420895.798722
80000.0,1705265751.3768709,1705191249.1206262,1704821493.8751228,1704497799.7080512,1704420902.4577217
80500.0,1705265759.6973724,1705191257.7116256,1704821501.1630747,1704497807.3060532,1704420910.1242218
81000.0,1705265766.5043707,1705191265.516624,1704821507.4245746,1704497813.9160511,1704420916.6597216
81500.0,1705265773.8593729,1705191273.3206253,1704821513.6095731,1704497820.5195513,1704420922.9957201
82000.0,1705265780.9598708,1705191280.7386246,1704821519.9056275,1704497826.9790537,1704420929.505722
82500.0,1705265788.2733715,1705191288.3831258,1704821526.223072,1704497833.5400531,1704420936.3477216
83000.0,1705265795.3588717,1705191296.2566252,1704821532.3035717,1704497840.3955517,1704420942.7127206
83500.0,1705265802.3748732,1705191303.9236257,1704821538.5465717,1704497847.0280535,1704420949.4212208
84000.0,1705265809.4558718,1705191311.6921258,1704821544.6885731,1704497853.5105546,1704420956.0307195
84500.0,1705265816.6748693,1705191319.410625,1704821550.8555717,1704497860.0010538,1704420962.4277208
85000.0,1705265823.765871,1705191327.2316258,1704821557.1280718,1704497866.5170972,1704420968.968722
85500.0,1705265832.043871,1705191336.2311258,1704821564.4615722,1704497874.1595547,1704420977.0067203
86000.0,1705265839.2563725,1705191343.6146247,1704821570.7495718,1704497880.7000551,1704420983.8617222
86500.0,1705265846.329871,1705191351.4281232,1704821576.898074,1704497887.251551,1704420990.2332196
87000.0,1705265853.4403718,1705191359.119125,1704821583.1900725,1704497893.7540514,1704420996.7422225
87500.0,1705265860.4458723,1705191366.645624,1704821589.5785718,1704497900.7560515,1704421004.3287203
88000.0,1705265867.4023712,1705191374.418124,1704821595.7735715,1704497907.9350517,1704421010.8057203
88500.0,1705265874.4498718,1705191382.4396265,1704821602.019072,1704497915.0065513,1704421017.6897216
89000.0,1705265881.8333719,1705191390.0296254,1704821608.225073,1704497922.0175543,1704421025.3082209
89500.0,1705265889.0618715,1705191397.985125,1704821614.4405735,1704497928.4165547,1704421032.047723
90000.0,1705265896.3163724,1705191405.3331227,1704821620.6360736,1704497935.0950541,1704421038.4902217
90500.0,1705265905.5123713,1705191414.447625,1704821627.9830737,1704497942.844554,1704421046.0622208
91000.0,1705265912.89237,1705191421.867623,1704821634.2000716,1704497949.4360533,1704421052.3977215
91500.0,1705265919.9003694,1705191429.1221244,1704821640.3880734,1704497955.9490514,1704421058.8627229
92000.0,1705265926.8723702,1705191436.256126,1704821646.5765738,1704497962.594554,1704421065.4322214
92500.0,1705265933.950373,1705191443.4266248,1704821652.8680723,1704497969.4990535,1704421071.792221
