frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
75000.0,0.0,0.0,0.0,0.0,0.0
75500.0,0.0,9.971875,0.0,0.0,0.0
76000.0,0.0,9.60625,0.0,0.0,0.0
76500.0,0.0,0.0,0.0,0.0,0.0
77000.0,0.0,0.0,0.0,0.0,0.0
77500.0,9.915625,7.440625000000001,0.0,9.94375,0.0
78000.0,0.0,0.0,9.8875,9.971875,0.0
78500.0,0.0,7.6937500000000005,0.0,0.0,0.0
79000.0,0.0,0.0,0.0,7.778125,0.0
79500.0,0.0,9.071875,0.0,0.0,0.0
80000.0,0.0,8.678125,8.453125,0.0,0.0
80500.0,0.0,0.0,0.0,0.0,0.0
81000.0,7.890625,0.0,0.0,0.0,0.0
81500.0,9.915625,0.0,7.271875,0.0,0.0
82000.0,0.0,0.0,0.0,0.0,0.0
82500.0,0.0,8.48125,0.0,0.0,0.0
83000.0,0.0,7.3843749999999995,0.0,0.0,8.14375
83500.0,0.0,0.0,7.5249999999999995,8.70625,9.043750000000001
84000.0,0.0,8.115625,8.36875,8.987499999999999,9.38125
84500.0,0.0,0.0,9.634374999999999,9.296875,0.0
85000.0,9.971875,7.834375,0.0,0.0,0.0
85500.0,9.043750000000001,9.1,9.746875000000001,0.0,0.0
86000.0,0.0,0.0,0.0,0.0,0.0
86500.0,0.0,0.0,0.0,0.0,0.0
87000.0,8.846874999999999,0.0,0.0,0.0,0.0
87500.0,0.0,0.0,0.0,0.0,0.0
88000.0,0.0,0.0,0.0,0.0,0.0
88500.0,8.846874999999999,0.0,0.0,0.0,7.4125
89000.0,0.0,9.071875,0.0,0.0,0.0
89500.0,0.0,9.71875,0.0,0.0,0.0
90000.0,0.0,0.0,9.4375,9.775,0.0
90500.0,0.0,8.425,0.0,0.0,0.0
91000.0,0.0,0.0,0.0,0.0,9.240625
91500.0,0.0,0.0,7.721875000000001,0.0,0.0
92000.0,0.0,0.0,0.0,0.0,0.0
92500.0,0.0,0.0,9.662500000000001,0.0,0.0
93000.0,0.0,0.0,0.0,0.0,0.0
93500.0,0.0,9.38125,0.0,0.0,0.0
94000.0,0.0,0.0,9.184375,8.931249999999999,9.38125
94500.0,0.0,0.0,0.0,0.0,0.0
95000.0,0.0,0.0,0.0,0.0,0.0
95500.0,0.0,7.496875000000001,0.0,9.83125,0.0
96000.0,0.0,0.0,0.0,0.0,0.0
96500.0,0.0,0.0,0.0,0.0,0.0
97000.0,0.0,0.0,0.0,0.0,0.0
97500.0,0.0,0.0,0.0,0.0,0.0
98000.0,9.38125,0.0,0.0,7.778125,9.803125
98500.0,0.0,0.0,0.0,0.0,0.0
99000.0,0.0,0.0,0.0,0.0,8.03125
99500.0,9.409375,0.0,0.0,0.0,0.0
100000.0,0.0,0.0,0.0,9.8875,8.425
100500.0,0.0,9.94375,0.0,9.915625,0.0
101000.0,0.0,0.0,0.0,0.0,0.0
101500.0,0.0,0.0,0.0,0.0,0.0
102000.0,0.0,0.0,0.0,8.396875,0.0
102500.0,0.0,0.0,7.91875,0.0,7.328125
103000.0,0.0,0.0,0.0,0.0,0.0
103500.0,0.0,0.0,0.0,0.0,9.549999999999999
104000.0,0.0,9.409375,0.0,0.0,0.0
104500.0,9.8875,9.915625,0.0,0.0,0.0
105000.0,8.48125,0.0,0.0,0.0,7.328125
105500.0,0.0,7.328125,0.0,0.0,0.0
106000.0,0.0,8.931249999999999,0.0,0.0,0.0
106500.0,9.521875,8.48125,0.0,0.0,0.0
107000.0,7.4125,8.284374999999999,9.465625,0.0,0.0
107500.0,0.0,0.0,0.0,0.0,0.0
108000.0,0.0,0.0,0.0,8.48125,0.0
108500.0,0.0,0.0,0.0,0.0,0.0
109000.0,0.0,0.0,0.0,8.36875,0.0
109500.0,0.0,8.171875,0.0,0.0,0.0
110000.0,0.0,0.0,0.0,0.0,0.0
110500.0,0.0,0.0,0.0,0.0,0.0
111000.0,0.0,0.0,0.0,0.0,0.0
111500.0,0.0,0.0,0.0,0.0,9.915625
112000.0,8.846874999999999,0.0,0.0,0.0,0.0
112500.0,0.0,0.0,0.0,0.0,0.0
