frames,no_epsilon_rnd,no_epsilon_z,local,normal,simple
500.0,0.024931649584323166,0.010384361445903777,0.03001724844798446,0.009871236747130752,0.04133932814002037
1000.0,0.01521836156025529,0.00493256002664566,0.026326035801321267,0.007524558296427131,NaN
1500.0,0.016952789796050638,0.002855518623255193,0.015100294002331793,0.003098676633089781,0.003305556019768119
2000.0,0.004432142851874233,0.0016585852717980742,0.00825337478891015,0.002093861496541649,0.008462103619240224
2500.0,0.009777659311657772,0.001279923168476671,0.028034241870045662,0.001756521046627313,0.022045095063125093
3000.0,0.009472090151393785,0.001091487205121666,0.014158195839263499,0.0014380139298737049,0.014207581151276827
3500.0,0.004479515502074112,0.001304452569456771,0.023932437695163702,0.00109718531020917,0.0014401717344298959
4000.0,0.0010720139034674503,0.0007419102301355451,0.022518101031892,0.0009734521445352584,0.015760760731063785
4500.0,0.006505065778037533,0.0008353248762432486,0.025262286193901674,0.0010128197493031621,0.0013206254050601273
5000.0,0.006509135343367234,0.0009805594221688808,0.02907382370904088,0.0013633904047310353,0.004436018096748739
5500.0,0.008917119179386646,0.0006498357630334795,0.002676030620932579,0.0009613294969312847,0.021992039971519262
6000.0,0.02599732019007206,0.0005811419105157256,0.021221300965407863,0.008258286537602544,0.004170847409922216
6500.0,0.0007228506379760802,0.0005086517601739615,0.010142708837520331,0.0009233815013431013,0.01983440261600273
7000.0,0.018342708270211006,0.0013624352286569774,0.03537058072106447,0.001595927169546485,0.009434224067566296
7500.0,0.020115124271251263,0.0006399802019586787,0.028600256890058517,0.012217513442737981,0.024938056524842978
8000.0,0.020771200574624043,0.0006882941001094878,0.05924416333436966,0.004664185040746815,0.01373734095832333
8500.0,0.027940647676587105,0.0011651620094198733,0.023308809637092053,0.010641274863155558,0.02285331370367203
9000.0,0.019641965260962024,0.0006180738884722814,0.0006446188781410456,0.0007640231808181853,0.012644897098653018
9500.0,0.02531166988192126,0.0008743457321543247,0.0017463588155806065,0.001582180120749399,0.030499133667035494
10000.0,0.01590296680224128,0.0008962560154031962,NaN,0.009639901254558936,0.007418458547908813
10500.0,0.014442744362168015,0.00037944558425806463,0.020446192164672538,0.010788950731512158,0.019075561792124062
11000.0,0.0012308479272178374,0.0005369873339077458,NaN,0.006681002580444328,0.0381618453306146
11500.0,0.010213749279500917,0.012146666864282452,0.029395014944020657,0.03277174383401871,0.03158162161707878
12000.0,0.003675297964946367,0.0165193878710852,0.030200247163884343,0.01586080553533975,0.0008161388104781508
12500.0,0.018870556209003554,0.0012228231586050241,0.013542825065087527,0.02107781058002729,0.024313088244525716
13000.0,0.034782055765390396,0.018708389857783912,0.05692368745803833,0.013703516242094338,0.010330700237924853
13500.0,0.017574877274455503,0.009256826192722657,0.03424022577819415,0.017972330363201245,0.01570566021837294
14000.0,0.010405570472357795,0.0039716776518616825,0.012186101120379236,0.007147926875040867,0.014125165704172105
14500.0,0.011938295636355178,0.01305642536317464,0.017073292325949296,0.007931314993766137,0.02220562912407331
15000.0,0.013622782041784376,0.01901134252548218,0.022081965968633693,0.00725650870881509,0.036352367786457764
15500.0,NaN,0.017552911734674125,0.03283399593201466,0.01099948599585332,0.014563776162685827
